gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene12743	rna21991_gene12743	3058.00	2836.95	14.00	0.65	0.41
gene12744	rna21992_gene12744	2612.00	2390.95	24.89	1.38	0.86
gene12745	rna21993_gene12745	1652.00	1430.95	4.70	0.43	0.27
gene12746	rna21994_gene12746	3913.00	3691.95	59.57	2.13	1.33
gene12747	rna21995_gene12747	2377.00	2155.95	0.00	0.00	0.00
gene12748	rna21996_gene12748,rna21997_gene12748	5234.00	5012.95	280.39	7.39	4.61
gene12749	rna21998_gene12749,rna21999_gene12749,rna22000_gene12749,rna22001_gene12749,rna22002_gene12749	2606.00	2384.95	7.00	0.39	0.24
gene1275	rna2124_gene1275,rna2125_gene1275,rna2126_gene1275,rna2127_gene1275,rna2128_gene1275,rna2129_gene1275,rna2130_gene1275	1585.11	1364.06	10.00	0.97	0.60
gene12750	rna22003_gene12750	1146.00	924.95	12.00	1.71	1.07
gene12751	rna22004_gene12751,rna22005_gene12751,rna22006_gene12751	7109.33	6888.28	0.00	0.00	0.00
gene12752	rna22007_gene12752	1864.00	1642.95	3.00	0.24	0.15
gene12753	rna22008_gene12753	1231.00	1009.95	0.00	0.00	0.00
gene12754	rna22009_gene12754	578.00	357.06	0.00	0.00	0.00
gene12755	rna22010_gene12755	495.00	274.33	0.00	0.00	0.00
gene12756	rna22011_gene12756	585.00	364.05	0.00	0.00	0.00
gene12757	rna22012_gene12757,rna22013_gene12757,rna22014_gene12757	2808.67	2587.62	0.00	0.00	0.00
gene12758	rna22015_gene12758	768.00	546.96	0.00	0.00	0.00
gene12759	rna22016_gene12759,rna22017_gene12759,rna22018_gene12759,rna22019_gene12759	2001.00	1779.95	98.00	7.28	4.54
gene1276	rna2131_gene1276	1400.00	1178.95	0.00	0.00	0.00
gene12760	rna22020_gene12760	3737.00	3515.95	42.00	1.58	0.98
gene12761	rna22021_gene12761	1256.00	1034.95	0.00	0.00	0.00
gene12762	rna22022_gene12762,rna22023_gene12762	2108.00	1886.95	217.25	15.21	9.49
gene12763	rna22024_gene12763,rna22025_gene12763,rna22026_gene12763,rna22027_gene12763,rna22028_gene12763,rna22029_gene12763,rna22030_gene12763	1724.74	1503.69	20.74	1.82	1.14
gene12764	rna22031_gene12764,rna22032_gene12764,rna22033_gene12764,rna22034_gene12764,rna22035_gene12764,rna22036_gene12764	1247.61	1026.56	241.21	31.05	19.36
gene12765	rna22037_gene12765,rna22038_gene12765,rna22039_gene12765,rna22040_gene12765,rna22041_gene12765,rna22042_gene12765,rna22043_gene12765	1665.62	1444.58	22.13	2.02	1.26
gene12766	rna22044_gene12766,rna22045_gene12766	319.00	107.90	0.00	0.00	0.00
gene12767	rna22046_gene12767	1108.00	886.95	43.25	6.44	4.02
gene12768	gene12768_gene12768	1150.00	928.95	53.02	7.54	4.70
gene12769	rna22047_gene12769	2333.00	2111.95	60.97	3.81	2.38
gene1277	rna2132_gene1277	1053.00	831.95	6.75	1.07	0.67
gene12770	rna22048_gene12770	1269.00	1047.95	0.00	0.00	0.00
gene12771	rna22049_gene12771,rna22050_gene12771,rna22051_gene12771	4283.35	4062.30	69.00	2.24	1.40
gene12772	rna22052_gene12772	3019.00	2797.95	232.15	10.96	6.84
gene12773	rna22053_gene12773	1804.00	1582.95	52.53	4.38	2.73
gene12774	rna22054_gene12774,rna22055_gene12774,rna22056_gene12774	2573.18	2352.13	88.00	4.94	3.08
gene12775	rna22057_gene12775,rna22058_gene12775,rna22059_gene12775	1524.06	1303.01	164.00	16.63	10.37
gene12776	rna22060_gene12776	3003.00	2781.95	35.42	1.68	1.05
gene12777	rna22061_gene12777,rna22062_gene12777,rna22063_gene12777,rna22064_gene12777,rna22065_gene12777,rna22066_gene12777,rna22067_gene12777,rna22068_gene12777,rna22069_gene12777	4236.91	4015.86	4751.60	156.34	97.51
gene12778	rna22070_gene12778	1890.00	1668.95	1010.00	79.96	49.87
gene12779	rna22071_gene12779	560.00	339.10	12.00	4.68	2.92
gene1278	rna2133_gene1278,rna2134_gene1278	2882.00	2660.95	25.68	1.28	0.80
gene12780	rna22072_gene12780,rna22073_gene12780	652.45	431.45	13.00	3.98	2.48
gene12781	rna22074_gene12781	807.00	585.96	0.00	0.00	0.00
gene12782	rna22075_gene12782	834.00	612.96	0.00	0.00	0.00
gene12783	rna22076_gene12783,rna22077_gene12783	758.50	537.47	0.00	0.00	0.00
gene12784	rna22078_gene12784	1520.00	1298.95	0.00	0.00	0.00
gene12785	rna22079_gene12785	585.00	364.05	1.00	0.36	0.23
gene12786	rna22080_gene12786	637.00	416.00	0.00	0.00	0.00
gene12787	rna22081_gene12787	326.00	110.27	1.00	1.20	0.75
gene12788	rna22082_gene12788	740.00	518.97	0.00	0.00	0.00
gene12789	rna22083_gene12789,rna22084_gene12789	2100.00	1878.95	0.00	0.00	0.00
gene1279	rna2135_gene1279	161.00	1.28	0.00	0.00	0.00
gene12790	rna22085_gene12790	1473.00	1251.95	3.00	0.32	0.20
gene12791	rna22086_gene12791	2028.00	1806.95	4.00	0.29	0.18
gene12792	rna22087_gene12792	464.00	243.57	0.00	0.00	0.00
gene12793	rna22088_gene12793	534.00	313.16	0.00	0.00	0.00
gene12794	rna22089_gene12794	992.00	770.95	0.00	0.00	0.00
gene12795	rna22090_gene12795	1124.00	902.95	0.00	0.00	0.00
gene12796	rna22091_gene12796	3994.00	3772.95	169.89	5.95	3.71
gene12797	rna22092_gene12797	1386.00	1164.95	15.01	1.70	1.06
gene12798	rna22093_gene12798,rna22094_gene12798,rna22095_gene12798,rna22096_gene12798,rna22097_gene12798	5767.88	5546.83	450.88	10.74	6.70
gene12799	rna22098_gene12799	625.00	404.01	0.00	0.00	0.00
gene128	rna212_gene128,rna213_gene128	1471.40	1250.35	5.01	0.53	0.33
gene1280	rna2136_gene1280	4659.00	4437.95	0.00	0.00	0.00
gene12800	rna22099_gene12800	1249.00	1027.95	66.05	8.49	5.30
gene12801	rna22100_gene12801,rna22101_gene12801	1523.00	1301.95	20.87	2.12	1.32
gene12802	rna22102_gene12802	1449.00	1227.95	0.00	0.00	0.00
gene12803	rna22103_gene12803	3274.00	3052.95	45.15	1.95	1.22
gene12804	rna22104_gene12804,rna22105_gene12804	4328.00	4106.95	285.16	9.17	5.72
gene12805	rna22106_gene12805	2494.00	2272.95	194.30	11.30	7.04
gene12806	rna22107_gene12806	1839.00	1617.95	23.17	1.89	1.18
gene12807	rna22108_gene12807	2670.00	2448.95	3.72	0.20	0.13
gene12808	rna22109_gene12808,rna22110_gene12808,rna22111_gene12808,rna22112_gene12808,rna22113_gene12808	765.49	544.45	76.30	18.52	11.55
gene12809	rna22114_gene12809	1382.00	1160.95	529.49	60.26	37.59
gene1281	rna2137_gene1281	559.00	338.10	0.00	0.00	0.00
gene12810	rna22115_gene12810,rna22116_gene12810	650.50	429.49	0.00	0.00	0.00
gene12811	rna22117_gene12811,rna22118_gene12811	1268.96	1047.91	674.34	85.03	53.03
gene12812	rna22119_gene12812	1812.00	1590.95	17.53	1.46	0.91
gene12813	rna22120_gene12813	1693.00	1471.95	1.00	0.09	0.06
gene12814	rna22121_gene12814	837.00	615.95	0.00	0.00	0.00
gene12815	rna22122_gene12815	1308.00	1086.95	0.00	0.00	0.00
gene12816	rna22123_gene12816	771.00	549.96	0.00	0.00	0.00
gene12817	rna22124_gene12817	2039.00	1817.95	12.27	0.89	0.56
gene12818	rna22125_gene12818	1488.00	1266.95	1.00	0.10	0.07
gene12819	rna22126_gene12819	525.00	304.19	0.00	0.00	0.00
gene1282	rna2138_gene1282	2102.00	1880.95	0.00	0.00	0.00
gene12820	rna22127_gene12820	671.00	449.98	1.00	0.29	0.18
gene12821	rna22128_gene12821,rna22129_gene12821,rna22130_gene12821,rna22131_gene12821,rna22132_gene12821,rna22133_gene12821,rna22134_gene12821,rna22135_gene12821,rna22136_gene12821,rna22137_gene12821,rna22138_gene12821,rna22139_gene12821,rna22140_gene12821,rna22141_gene12821,rna22142_gene12821,rna22143_gene12821,rna22144_gene12821,rna22145_gene12821,rna22146_gene12821,rna22147_gene12821,rna22148_gene12821,rna22149_gene12821,rna22150_gene12821,rna22151_gene12821	3661.75	3440.70	2256.29	86.65	54.04
gene12822	rna22152_gene12822	4927.00	4705.95	111.85	3.14	1.96
gene12823	rna22153_gene12823	747.00	525.97	0.00	0.00	0.00
gene12824	rna22154_gene12824	2273.00	2051.95	22.00	1.42	0.88
gene12825	rna22155_gene12825,rna22156_gene12825,rna22157_gene12825	2188.00	1966.95	12.68	0.85	0.53
gene12826	rna22158_gene12826,rna22159_gene12826	4005.00	3783.95	122.25	4.27	2.66
gene12827	rna22160_gene12827,rna22161_gene12827	2408.00	2186.95	626.77	37.87	23.62
gene12828	rna22162_gene12828	909.00	687.95	1.78	0.34	0.21
gene12829	rna22163_gene12829	505.00	284.28	44.84	20.84	13.00
gene1283	rna2139_gene1283	1403.00	1181.95	0.00	0.00	0.00
gene12830	rna22164_gene12830	14290.00	14068.95	1882.85	17.68	11.03
gene12831	gene12831_gene12831	8167.00	7945.95	19.59	0.33	0.20
gene12832	rna22165_gene12832	2593.00	2371.95	392.32	21.85	13.63
gene12833	rna22166_gene12833	2589.00	2367.95	262.12	14.63	9.12
gene12834	rna22167_gene12834,rna22168_gene12834,rna22169_gene12834,rna22170_gene12834	1881.34	1660.29	965.64	76.85	47.93
gene12835	rna22171_gene12835,rna22172_gene12835,rna22173_gene12835,rna22174_gene12835,rna22175_gene12835,rna22176_gene12835,rna22177_gene12835,rna22178_gene12835,rna22179_gene12835,rna22180_gene12835	4489.30	4268.25	136.31	4.22	2.63
gene12836	rna22181_gene12836	1729.00	1507.95	14.76	1.29	0.81
gene12837	rna22182_gene12837	2156.00	1934.95	182.73	12.48	7.78
gene12838	rna22183_gene12838,rna22184_gene12838	590.00	369.05	16.34	5.85	3.65
gene12839	rna22185_gene12839	2095.00	1873.95	58.88	4.15	2.59
gene1284	rna2140_gene1284,rna2141_gene1284	1530.00	1308.95	1.00	0.10	0.06
gene12840	rna22186_gene12840	1884.00	1662.95	0.88	0.07	0.04
gene12841	rna22187_gene12841,rna22188_gene12841,rna22189_gene12841,rna22190_gene12841,rna22191_gene12841,rna22192_gene12841	30562.55	30341.51	2912.18	12.68	7.91
gene12842	rna22193_gene12842	1226.00	1004.95	1.62	0.21	0.13
gene12843	rna22194_gene12843	802.00	580.96	0.00	0.00	0.00
gene12844	rna22195_gene12844,rna22196_gene12844	787.00	565.97	0.00	0.00	0.00
gene12845	rna22197_gene12845,rna22198_gene12845	783.00	561.96	0.00	0.00	0.00
gene12846	rna22199_gene12846	710.00	488.97	0.00	0.00	0.00
gene12847	rna22200_gene12847	1294.00	1072.95	0.00	0.00	0.00
gene12848	rna22201_gene12848	827.00	605.96	0.00	0.00	0.00
gene12849	rna22202_gene12849,rna22203_gene12849	822.00	600.96	0.00	0.00	0.00
gene1285	rna2142_gene1285,rna2143_gene1285,rna2144_gene1285	9639.00	9417.95	1329.00	18.65	11.63
gene12850	rna22204_gene12850	786.00	564.96	0.00	0.00	0.00
gene12851	rna22205_gene12851	1042.00	820.95	0.00	0.00	0.00
gene12852	rna22206_gene12852	370.00	151.64	0.00	0.00	0.00
gene12853	rna22207_gene12853	1700.00	1478.95	0.00	0.00	0.00
gene12854	rna22208_gene12854,rna22209_gene12854	357.50	140.06	0.00	0.00	0.00
gene12855	rna22210_gene12855	599.00	378.03	0.00	0.00	0.00
gene12856	rna22211_gene12856	1935.00	1713.95	16.14	1.24	0.78
gene12857	rna22212_gene12857	1619.00	1397.95	0.00	0.00	0.00
gene12858	rna22213_gene12858	1918.00	1696.95	2.42	0.19	0.12
gene12859	rna22214_gene12859,rna22215_gene12859	2677.00	2455.95	0.00	0.00	0.00
gene1286	rna2145_gene1286	8019.00	7797.95	34.00	0.58	0.36
gene12860	rna22216_gene12860,rna22217_gene12860	840.00	618.95	0.00	0.00	0.00
gene12861	rna22218_gene12861	427.00	207.05	0.00	0.00	0.00
gene12862	rna22219_gene12862	804.00	582.96	0.00	0.00	0.00
gene12863	rna22220_gene12863	988.00	766.95	0.00	0.00	0.00
gene12864	rna22221_gene12864	2006.00	1784.95	187.25	13.86	8.65
gene12865	rna22222_gene12865	1840.00	1618.95	14.75	1.20	0.75
gene12866	rna22223_gene12866	748.00	526.96	18.00	4.51	2.82
gene12867	rna22224_gene12867	2325.00	2103.95	1805.00	113.36	70.70
gene12868	rna22225_gene12868,rna22226_gene12868	997.00	775.95	2.00	0.34	0.21
gene12869	rna22227_gene12869	2417.00	2195.95	44.00	2.65	1.65
gene1287	rna2146_gene1287,rna2147_gene1287,rna2148_gene1287	2138.00	1916.95	29.23	2.01	1.26
gene12870	rna22228_gene12870	2601.00	2379.95	18.00	1.00	0.62
gene12871	rna22229_gene12871	2757.00	2535.95	16.00	0.83	0.52
gene12872	rna22230_gene12872	3202.00	2980.95	65.00	2.88	1.80
gene12873	rna22231_gene12873	2746.00	2524.95	458.00	23.97	14.95
gene12874	rna22232_gene12874,rna22233_gene12874	3382.58	3161.53	398.00	16.63	10.37
gene12875	rna22234_gene12875	3310.00	3088.95	617.00	26.39	16.46
gene12876	rna22235_gene12876	468.00	247.53	0.00	0.00	0.00
gene12877	rna22236_gene12877	1264.00	1042.95	784.00	99.33	61.95
gene12878	rna22237_gene12878	248.00	44.42	1.00	2.97	1.86
gene12879	rna22238_gene12879	819.00	597.96	12.00	2.65	1.65
gene1288	rna2149_gene1288,rna2150_gene1288	2359.00	2137.95	0.00	0.00	0.00
gene12880	rna22239_gene12880	3346.00	3124.95	602.00	25.45	15.88
gene12881	rna22240_gene12881	445.00	224.78	0.00	0.00	0.00
gene12882	gene12882_gene12882	5674.00	5452.95	423.00	10.25	6.39
gene12883	rna22241_gene12883,rna22242_gene12883,rna22243_gene12883	4537.00	4315.95	0.00	0.00	0.00
gene12884	rna22244_gene12884	1581.00	1359.95	0.00	0.00	0.00
gene12885	rna22245_gene12885	1282.00	1060.95	0.00	0.00	0.00
gene12886	rna22246_gene12886	2029.00	1807.95	0.00	0.00	0.00
gene12887	rna22247_gene12887,rna22248_gene12887,rna22249_gene12887	1749.00	1527.95	5.00	0.43	0.27
gene12888	rna22250_gene12888	7179.00	6957.95	78.00	1.48	0.92
gene12889	rna22251_gene12889	2508.00	2286.95	211.00	12.19	7.60
gene1289	rna2151_gene1289	2989.00	2767.95	171.00	8.16	5.09
gene12890	rna22252_gene12890	1199.00	977.95	3.38	0.46	0.28
gene12891	rna22253_gene12891,rna22254_gene12891,rna22255_gene12891,rna22256_gene12891,rna22257_gene12891,rna22258_gene12891	30623.64	30402.59	2884.82	12.54	7.82
gene12892	rna22259_gene12892	936.00	714.95	12.11	2.24	1.40
gene12893	rna22260_gene12893	3384.00	3162.95	2.12	0.09	0.06
gene12894	rna22261_gene12894	2098.00	1876.95	1576.12	110.96	69.20
gene12895	rna22262_gene12895	2752.00	2530.95	176.66	9.22	5.75
gene12896	rna22263_gene12896	1519.00	1297.95	0.00	0.00	0.00
gene12897	rna22264_gene12897	1571.00	1349.95	1.00	0.10	0.06
gene12898	rna22265_gene12898	9321.00	9099.95	139.00	2.02	1.26
gene12899	rna22266_gene12899	1625.00	1403.95	29.00	2.73	1.70
gene129	rna214_gene129	2008.00	1786.95	7.00	0.52	0.32
gene1290	rna2152_gene1290,rna2153_gene1290	2895.00	2673.95	59.00	2.92	1.82
gene12900	rna22267_gene12900	936.00	714.95	32.00	5.91	3.69
gene12901	rna22268_gene12901,rna22269_gene12901	3376.00	3154.95	145.00	6.07	3.79
gene12902	rna22270_gene12902	1231.00	1009.95	13.00	1.70	1.06
gene12903	rna22271_gene12903	4034.00	3812.95	1165.00	40.37	25.18
gene12904	rna22272_gene12904	3486.00	3264.95	567.00	22.95	14.31
gene12905	rna22273_gene12905	2916.00	2694.95	1878.00	92.08	57.43
gene12906	rna22274_gene12906	1390.00	1168.95	369.00	41.71	26.01
gene12907	rna22275_gene12907	435.00	214.92	5.00	3.07	1.92
gene12908	rna22276_gene12908,rna22277_gene12908	1072.42	851.38	42.00	6.52	4.07
gene12909	rna22278_gene12909	3371.00	3149.95	110.30	4.63	2.89
gene1291	rna2154_gene1291	2357.00	2135.95	29.00	1.79	1.12
gene12910	rna22279_gene12910,rna22280_gene12910	2924.00	2702.95	70.00	3.42	2.13
gene12911	rna22281_gene12911,rna22282_gene12911	3297.00	3075.95	516.00	22.17	13.82
gene12912	rna22283_gene12912	2816.00	2594.95	144.00	7.33	4.57
gene12913	rna22284_gene12913	2808.00	2586.95	706.00	36.06	22.49
gene12914	rna22285_gene12914	3555.00	3333.95	351.00	13.91	8.68
gene12915	rna22286_gene12915	1338.00	1116.95	66.00	7.81	4.87
gene12916	rna22287_gene12916	7697.00	7475.95	2648.00	46.80	29.19
gene12917	rna22288_gene12917	3386.00	3164.95	1088.00	45.42	28.33
gene12918	rna22289_gene12918,rna22290_gene12918	1001.50	780.45	0.00	0.00	0.00
gene12919	rna22291_gene12919	1006.00	784.95	3.00	0.51	0.31
gene1292	rna2155_gene1292	3605.00	3383.95	216.45	8.45	5.27
gene12920	rna22292_gene12920	1747.00	1525.95	75.00	6.49	4.05
gene12921	rna22293_gene12921	2489.00	2267.95	3.00	0.17	0.11
gene12922	rna22294_gene12922	1336.00	1114.95	104.00	12.33	7.69
gene12923	rna22295_gene12923	3385.00	3163.95	533.00	22.26	13.88
gene12924	rna22296_gene12924	473.00	252.49	7.00	3.66	2.28
gene12925	rna22297_gene12925	697.00	475.98	3.00	0.83	0.52
gene12926	rna22298_gene12926	552.00	331.11	0.00	0.00	0.00
gene12927	rna22299_gene12927,rna22300_gene12927,rna22301_gene12927	734.95	513.91	8.00	2.06	1.28
gene12928	rna22302_gene12928	396.00	176.74	0.00	0.00	0.00
gene12929	rna22303_gene12929	1371.00	1149.95	1.47	0.17	0.11
gene1293	rna2156_gene1293	1568.00	1346.95	37.69	3.70	2.31
gene12930	rna22304_gene12930,rna22305_gene12930	1048.00	826.95	133.00	21.25	13.25
gene12931	rna22306_gene12931	3506.00	3284.95	544.00	21.88	13.65
gene12932	rna22307_gene12932	1716.00	1494.95	283.00	25.01	15.60
gene12933	rna22308_gene12933	841.00	619.95	186.00	39.64	24.73
gene12934	rna22309_gene12934,rna22310_gene12934	1924.37	1703.32	818.00	63.46	39.58
gene12935	rna22311_gene12935	2831.00	2609.95	1485.00	75.18	46.89
gene12936	rna22312_gene12936	621.00	400.01	8.00	2.64	1.65
gene12937	rna22313_gene12937	1840.00	1618.95	222.00	18.12	11.30
gene12938	rna22314_gene12938	2370.00	2148.95	343.00	21.09	13.15
gene12939	rna22315_gene12939	4309.00	4087.95	521.00	16.84	10.50
gene1294	rna2157_gene1294	3613.00	3391.95	79.86	3.11	1.94
gene12940	rna22316_gene12940	4003.00	3781.95	241.00	8.42	5.25
gene12941	rna22317_gene12941	1418.00	1196.95	249.00	27.49	17.14
gene12942	rna22318_gene12942,rna22319_gene12942	3334.99	3113.94	140.94	5.98	3.73
gene12943	rna22320_gene12943	2394.00	2172.95	10.00	0.61	0.38
gene12944	rna22321_gene12944	2049.00	1827.95	510.00	36.87	22.99
gene12945	rna22322_gene12945	475.00	254.47	443.00	230.03	143.47
gene12946	rna22323_gene12946	547.00	326.13	1762.00	713.90	445.25
gene12947	rna22324_gene12947,rna22325_gene12947	2078.87	1857.82	28.00	1.99	1.24
gene12948	rna22326_gene12948	500.00	279.31	6.00	2.84	1.77
gene12949	rna22327_gene12949	528.00	307.18	25.00	10.75	6.71
gene1295	rna2158_gene1295,rna2159_gene1295,rna2160_gene1295	2432.00	2210.95	28.00	1.67	1.04
gene12950	rna22328_gene12950,rna22329_gene12950,rna22330_gene12950	611.00	390.02	3226.00	1092.92	681.65
gene12951	rna22331_gene12951	594.00	373.04	7.00	2.48	1.55
gene12952	rna22332_gene12952	477.00	256.46	1805.00	929.99	580.03
gene12953	rna22333_gene12953	4355.00	4133.95	523.00	16.72	10.43
gene12954	rna22334_gene12954	1765.00	1543.95	138.00	11.81	7.37
gene12955	rna22335_gene12955	2216.00	1994.95	68.00	4.50	2.81
gene12956	rna22336_gene12956	511.00	290.25	0.00	0.00	0.00
gene12957	rna22337_gene12957	696.00	474.98	7.00	1.95	1.21
gene12958	rna22338_gene12958	1068.00	846.95	17.00	2.65	1.65
gene12959	rna22339_gene12959	1240.00	1018.95	43.00	5.58	3.48
gene1296	rna2161_gene1296,rna2162_gene1296,rna2163_gene1296	7052.60	6831.55	140.00	2.71	1.69
gene12960	rna22340_gene12960	2877.00	2655.95	352.00	17.51	10.92
gene12961	rna22341_gene12961	3707.00	3485.95	166.00	6.29	3.92
gene12962	rna22342_gene12962,rna22343_gene12962,rna22344_gene12962	2944.27	2723.22	325.00	15.77	9.84
gene12963	rna22345_gene12963	675.00	453.98	0.00	0.00	0.00
gene12964	rna22346_gene12964	1571.00	1349.95	345.00	33.77	21.06
gene12965	rna22347_gene12965,rna22348_gene12965,rna22349_gene12965	4309.55	4088.50	325.00	10.50	6.55
gene12966	rna22350_gene12966	3259.00	3037.95	409.00	17.79	11.10
gene12967	rna22351_gene12967	1426.00	1204.95	85.00	9.32	5.81
gene12968	rna22352_gene12968,rna22353_gene12968	1547.38	1326.33	3.00	0.30	0.19
gene12969	rna22354_gene12969	453.00	232.69	0.00	0.00	0.00
gene1297	rna2164_gene1297	852.00	630.95	13.00	2.72	1.70
gene12970	rna22355_gene12970	3870.00	3648.95	905.00	32.77	20.44
gene12971	rna22356_gene12971	1293.00	1071.95	0.00	0.00	0.00
gene12972	rna22357_gene12972,rna22358_gene12972,rna22359_gene12972,rna22360_gene12972,rna22361_gene12972,rna22362_gene12972,rna22363_gene12972,rna22364_gene12972,rna22365_gene12972,rna22366_gene12972	13070.00	12848.95	9.00	0.09	0.06
gene12973	rna22367_gene12973	1334.00	1112.95	0.00	0.00	0.00
gene12974	rna22368_gene12974,rna22369_gene12974	2805.00	2583.95	72.00	3.68	2.30
gene12975	rna22370_gene12975	356.00	138.29	0.00	0.00	0.00
gene12976	rna22371_gene12976	1965.00	1743.95	0.00	0.00	0.00
gene12977	rna22372_gene12977	702.00	480.97	0.00	0.00	0.00
gene12978	rna22373_gene12978	3573.00	3351.95	218.00	8.59	5.36
gene12979	rna22374_gene12979,rna22375_gene12979	1692.41	1471.36	236.00	21.19	13.22
gene1298	rna2165_gene1298,rna2166_gene1298,rna2167_gene1298	2870.00	2648.95	2.00	0.10	0.06
gene12980	rna22376_gene12980	5755.00	5533.95	1947.00	46.49	28.99
gene12981	rna22377_gene12981	3119.00	2897.95	188.00	8.57	5.35
gene12982	rna22378_gene12982,rna22379_gene12982,rna22380_gene12982,rna22381_gene12982,rna22382_gene12982	2738.20	2517.15	0.00	0.00	0.00
gene12983	rna22383_gene12983,rna22384_gene12983,rna22385_gene12983,rna22386_gene12983,rna22387_gene12983	2828.12	2607.07	79.00	4.00	2.50
gene12984	rna22388_gene12984,rna22389_gene12984	1448.00	1226.95	3.00	0.32	0.20
gene12985	rna22390_gene12985	1873.00	1651.95	1175.00	93.98	58.62
gene12986	rna22391_gene12986,rna22392_gene12986	2757.74	2536.69	1396.00	72.72	45.35
gene1299	rna2168_gene1299,rna2169_gene1299	9428.00	9206.95	2396.00	34.39	21.45
gene12991	rna22397_gene12991	3419.00	3197.95	652.00	26.94	16.80
gene12992	rna22398_gene12992	1777.00	1555.95	11.00	0.93	0.58
gene12993	rna22399_gene12993	679.00	457.98	19.10	5.51	3.44
gene12994	rna22400_gene12994	694.00	472.98	0.00	0.00	0.00
gene12995	rna22401_gene12995	2332.00	2110.95	69.53	4.35	2.71
gene12996	rna22402_gene12996,rna22403_gene12996,rna22404_gene12996,rna22405_gene12996,rna22406_gene12996,rna22407_gene12996,rna22408_gene12996,rna22409_gene12996,rna22410_gene12996,rna22411_gene12996	6871.11	6650.06	1166.71	23.18	14.46
gene12997	rna22412_gene12997	2435.00	2213.95	114.07	6.81	4.25
gene12998	rna22413_gene12998	804.00	582.96	1656.06	375.37	234.11
gene12999	rna22414_gene12999	1817.00	1595.95	56.32	4.66	2.91
gene13	rna14_gene13	1716.00	1494.95	65.00	5.75	3.58
gene130	rna215_gene130,rna216_gene130,rna217_gene130,rna218_gene130,rna219_gene130,rna220_gene130,rna221_gene130	2849.39	2628.34	2219.00	111.56	69.58
gene1300	rna2170_gene1300,rna2171_gene1300,rna2172_gene1300,rna2173_gene1300,rna2174_gene1300,rna2175_gene1300,rna2176_gene1300,rna2177_gene1300,rna2178_gene1300,rna2179_gene1300,rna2180_gene1300,rna2181_gene1300,rna2182_gene1300	4915.12	4694.07	1211.00	34.09	21.26
gene13000	rna22415_gene13000	7468.00	7246.95	308.54	5.63	3.51
gene13001	rna22416_gene13001,rna22417_gene13001	4672.44	4451.39	216.17	6.42	4.00
gene13002	rna22418_gene13002,rna22419_gene13002	628.50	407.51	0.00	0.00	0.00
gene13003	rna22420_gene13003	2378.00	2156.95	97.79	5.99	3.74
gene13004	rna22421_gene13004,rna22422_gene13004,rna22423_gene13004	1286.84	1065.79	18.40	2.28	1.42
gene13005	rna22424_gene13005,rna22425_gene13005,rna22426_gene13005,rna22427_gene13005,rna22428_gene13005	1731.15	1510.10	123.03	10.76	6.71
gene13006	rna22429_gene13006	1789.00	1567.95	38.45	3.24	2.02
gene13007	rna22430_gene13007,rna22431_gene13007,rna22432_gene13007,rna22433_gene13007,rna22434_gene13007	3763.10	3542.05	376.36	14.04	8.76
gene13008	rna22435_gene13008	1906.00	1684.95	0.00	0.00	0.00
gene13009	rna22436_gene13009,rna22437_gene13009	3494.00	3272.95	725.23	29.28	18.26
gene1301	rna2183_gene1301	1930.00	1708.95	40.12	3.10	1.93
gene13010	rna22438_gene13010	2624.00	2402.95	15.12	0.83	0.52
gene13011	rna22439_gene13011	818.00	596.96	1.00	0.22	0.14
gene13012	rna22440_gene13012,rna22441_gene13012	216.00	24.02	0.00	0.00	0.00
gene13013	rna22442_gene13013	701.00	479.97	0.00	0.00	0.00
gene13014	rna22443_gene13014	572.00	351.07	0.00	0.00	0.00
gene13015	rna22444_gene13015	1170.00	948.95	163.00	22.70	14.16
gene13016	rna22445_gene13016	2791.00	2569.95	13.11	0.67	0.42
gene13017	rna22446_gene13017,rna22447_gene13017	2124.28	1903.23	25.52	1.77	1.10
gene13018	rna22448_gene13018	1527.00	1305.95	56.95	5.76	3.59
gene1302	rna2184_gene1302,rna2185_gene1302,rna2186_gene1302,rna2187_gene1302,rna2188_gene1302,rna2189_gene1302,rna2190_gene1302,rna2191_gene1302,rna2192_gene1302	5249.75	5028.70	1203.76	31.63	19.73
gene13021	rna22451_gene13021	2181.00	1959.95	186.06	12.54	7.82
gene13022	rna22452_gene13022	570.00	349.08	106.00	40.12	25.02
gene13023	rna22453_gene13023,rna22454_gene13023	488.43	267.83	46.00	22.69	14.15
gene13024	rna22455_gene13024	835.00	613.95	14393.88	3097.82	1932.10
gene13025	rna22456_gene13025	4298.00	4076.95	79.90	2.59	1.62
gene13026	rna22457_gene13026	2261.00	2039.95	192.82	12.49	7.79
gene13027	rna22458_gene13027	4660.00	4438.95	1963.44	58.45	36.45
gene13028	rna22459_gene13028	4407.00	4185.95	622.38	19.65	12.25
gene13029	rna22460_gene13029	972.00	750.95	108.00	19.00	11.85
gene1303	rna2193_gene1303	1291.00	1069.95	631.00	77.93	48.60
gene13030	rna22461_gene13030	2686.00	2464.95	26.33	1.41	0.88
gene13031	rna22462_gene13031,rna22463_gene13031	3223.10	3002.05	81.63	3.59	2.24
gene13032	rna22464_gene13032	1893.00	1671.95	20.33	1.61	1.00
gene13033	rna22465_gene13033	1991.00	1769.95	0.00	0.00	0.00
