gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene14540	rna25199_gene14540	2399.00	2177.16	753.94	39.64	25.54
gene14541	rna25200_gene14541	5318.00	5096.16	519.66	11.67	7.52
gene14542	rna25201_gene14542	880.00	658.16	10.08	1.75	1.13
gene14543	rna25202_gene14543	2660.00	2438.16	136.23	6.40	4.12
gene14544	rna25203_gene14544	693.00	471.18	54.00	13.12	8.45
gene14545	rna25204_gene14545	1399.00	1177.16	3.02	0.29	0.19
gene14546	rna25205_gene14546	3208.00	2986.16	146.75	5.62	3.62
gene14547	rna25206_gene14547	719.00	497.18	0.00	0.00	0.00
gene14548	rna25207_gene14548	585.00	363.24	0.00	0.00	0.00
gene14549	rna25208_gene14549	2293.00	2071.16	190.11	10.51	6.77
gene1455	rna2453_gene1455,rna2454_gene1455,rna2455_gene1455,rna2456_gene1455,rna2457_gene1455,rna2458_gene1455	5613.61	5391.78	479.00	10.17	6.55
gene14550	rna25209_gene14550	2974.00	2752.16	80876.66	3363.64	2167.51
gene14551	rna25210_gene14551,rna25211_gene14551,rna25212_gene14551,rna25213_gene14551,rna25214_gene14551,rna25215_gene14551,rna25216_gene14551,rna25217_gene14551,rna25218_gene14551	5794.08	5572.24	444.78	9.14	5.89
gene14552	rna25219_gene14552,rna25220_gene14552,rna25221_gene14552,rna25222_gene14552,rna25223_gene14552	3233.00	3011.16	489.81	18.62	12.00
gene14553	rna25224_gene14553	1024.00	802.16	0.00	0.00	0.00
gene14554	rna25225_gene14554,rna25226_gene14554,rna25227_gene14554,rna25228_gene14554	4837.50	4615.66	0.00	0.00	0.00
gene14555	rna25229_gene14555,rna25230_gene14555,rna25231_gene14555,rna25232_gene14555,rna25233_gene14555	6805.32	6583.48	556.85	9.68	6.24
gene14556	rna25234_gene14556	1658.00	1436.16	256.54	20.45	13.18
gene14557	rna25235_gene14557	2447.00	2225.16	230.64	11.86	7.65
gene14558	rna25236_gene14558,rna25237_gene14558,rna25238_gene14558	2326.75	2104.91	70.41	3.83	2.47
gene14559	rna25239_gene14559	858.00	636.16	0.00	0.00	0.00
gene1456	rna2459_gene1456	2255.00	2033.16	920.34	51.81	33.39
gene14560	rna25240_gene14560	4609.00	4387.16	0.00	0.00	0.00
gene14561	rna25241_gene14561	2096.00	1874.16	0.00	0.00	0.00
gene14562	rna25242_gene14562	5417.00	5195.16	1117.00	24.61	15.86
gene14563	rna25243_gene14563,rna25244_gene14563	1303.00	1081.16	226.00	23.93	15.42
gene14564	rna25245_gene14564	617.00	395.22	3.00	0.87	0.56
gene14565	rna25246_gene14565	989.00	767.16	65.00	9.70	6.25
gene14566	rna25247_gene14566	1016.00	794.16	50.00	7.21	4.64
gene14567	rna25248_gene14567	1595.00	1373.16	51.56	4.30	2.77
gene14568	rna25249_gene14568,rna25250_gene14568	1970.76	1748.92	88.17	5.77	3.72
gene14569	gene14569_gene14569	2276.00	2054.16	4.00	0.22	0.14
gene1457	rna2460_gene1457,rna2461_gene1457,rna2462_gene1457,rna2463_gene1457,rna2464_gene1457	621.76	399.98	10.00	2.86	1.84
gene14570	rna25251_gene14570	2482.00	2260.16	0.00	0.00	0.00
gene14571	gene14571_gene14571	1529.00	1307.16	0.00	0.00	0.00
gene14572	gene14572_gene14572	2068.00	1846.16	0.00	0.00	0.00
gene14573	rna25252_gene14573	2449.00	2227.16	0.00	0.00	0.00
gene14574	gene14574_gene14574	2256.00	2034.16	1.00	0.06	0.04
gene14575	rna25253_gene14575	5694.00	5472.16	65.00	1.36	0.88
gene14576	rna25254_gene14576	2782.00	2560.16	41.00	1.83	1.18
gene14577	rna25255_gene14577	1618.00	1396.16	139.00	11.40	7.34
gene14578	rna25256_gene14578,rna25257_gene14578,rna25258_gene14578	1327.56	1105.72	290.00	30.02	19.34
gene14579	rna25259_gene14579	1787.00	1565.16	255.00	18.65	12.02
gene1458	rna2465_gene1458	1869.00	1647.16	0.00	0.00	0.00
gene14580	rna25260_gene14580	1992.00	1770.16	228.00	14.74	9.50
gene14581	rna25261_gene14581	645.00	423.20	0.00	0.00	0.00
gene14582	rna25262_gene14582	639.00	417.20	3.00	0.82	0.53
gene14583	rna25263_gene14583	626.00	404.21	1.00	0.28	0.18
gene14584	rna25264_gene14584,rna25265_gene14584,rna25266_gene14584,rna25267_gene14584,rna25268_gene14584,rna25269_gene14584,rna25270_gene14584	1271.17	1049.33	156.00	17.02	10.97
gene14585	rna25271_gene14585	2041.00	1819.16	97.36	6.13	3.95
gene14586	rna25272_gene14586	1607.00	1385.16	2773.17	229.16	147.67
gene14587	rna25273_gene14587,rna25274_gene14587,rna25275_gene14587,rna25276_gene14587,rna25277_gene14587	1764.29	1542.45	30.93	2.29	1.48
gene14588	rna25278_gene14588,rna25279_gene14588	2543.00	2321.16	6.84	0.34	0.22
gene14589	rna25280_gene14589	702.00	480.18	1.68	0.40	0.26
gene1459	rna2466_gene1459	979.00	757.16	0.00	0.00	0.00
gene14590	rna25281_gene14590	2200.00	1978.16	71.64	4.15	2.67
gene14591	rna25282_gene14591	2470.00	2248.16	34.84	1.77	1.14
gene14592	rna25283_gene14592	803.00	581.17	1.33	0.26	0.17
gene14593	rna25284_gene14593	1607.00	1385.16	17.83	1.47	0.95
gene14594	rna25285_gene14594,rna25286_gene14594,rna25287_gene14594,rna25288_gene14594,rna25289_gene14594,rna25290_gene14594	1599.00	1377.16	45.07	3.75	2.41
gene14595	rna25291_gene14595,rna25292_gene14595,rna25293_gene14595,rna25294_gene14595,rna25295_gene14595,rna25296_gene14595,rna25297_gene14595,rna25298_gene14595,rna25299_gene14595,rna25300_gene14595,rna25301_gene14595,rna25302_gene14595,rna25303_gene14595,rna25304_gene14595,rna25305_gene14595	4729.89	4508.05	224.16	5.69	3.67
gene14596	gene14596_gene14596	3427.00	3205.16	188.00	6.71	4.33
gene14597	rna25306_gene14597,rna25307_gene14597,rna25308_gene14597	847.00	625.16	19.80	3.63	2.34
gene14598	rna25309_gene14598	273.00	63.13	0.00	0.00	0.00
gene14599	rna25310_gene14599	3683.00	3461.16	349.00	11.54	7.44
gene146	rna243_gene146	4850.00	4628.16	7.00	0.17	0.11
gene1460	rna2467_gene1460	827.00	605.17	0.00	0.00	0.00
gene14600	rna25311_gene14600	800.00	578.17	9273.00	1835.81	1182.98
gene14601	rna25312_gene14601	8528.00	8306.16	1272.00	17.53	11.30
gene14602	rna25313_gene14602	2437.00	2215.16	38.00	1.96	1.27
gene14603	rna25314_gene14603	1146.00	924.16	2827.00	350.14	225.63
gene14604	rna25315_gene14604	761.00	539.17	0.00	0.00	0.00
gene14605	rna25316_gene14605	3206.00	2984.16	6.00	0.23	0.15
gene14606	rna25317_gene14606	363.00	143.99	10.00	7.95	5.12
gene14607	rna25318_gene14607	4220.00	3998.16	676.00	19.35	12.47
gene14608	rna25319_gene14608	6682.00	6460.16	274.00	4.85	3.13
gene14609	rna25320_gene14609,rna25321_gene14609,rna25322_gene14609	8777.09	8555.25	337.00	4.51	2.91
gene1461	rna2468_gene1461	2319.00	2097.16	205.66	11.22	7.23
gene14610	rna25323_gene14610	3346.00	3124.16	28.00	1.03	0.66
gene14611	rna25324_gene14611	4982.00	4760.16	25.00	0.60	0.39
gene14612	rna25325_gene14612	10248.00	10026.16	989.00	11.29	7.28
gene14613	rna25326_gene14613	3583.00	3361.16	1695.00	57.72	37.20
gene14614	rna25327_gene14614	918.00	696.16	408.00	67.08	43.23
gene14615	rna25328_gene14615	492.00	270.50	4.00	1.69	1.09
gene14616	rna25329_gene14616	651.00	429.20	3.00	0.80	0.52
gene14617	rna25330_gene14617,rna25331_gene14617	1756.56	1534.72	344.00	25.66	16.53
gene14618	rna25332_gene14618	1014.00	792.16	54.00	7.80	5.03
gene14619	rna25333_gene14619	1577.00	1355.16	51.00	4.31	2.78
gene1462	rna2469_gene1462	3041.00	2819.16	15.85	0.64	0.41
gene14620	rna25334_gene14620	2245.00	2023.16	20.00	1.13	0.73
gene14621	rna25335_gene14621	1291.00	1069.16	111.00	11.88	7.66
gene14622	rna25336_gene14622	492.00	270.50	19.33	8.18	5.27
gene14623	rna25337_gene14623	1186.00	964.16	313.67	37.24	24.00
gene14624	rna25338_gene14624	1586.00	1364.16	2.00	0.17	0.11
gene14625	rna25339_gene14625	1070.00	848.16	5.00	0.67	0.43
gene14626	rna25340_gene14626	1936.00	1714.16	4.62	0.31	0.20
gene14627	rna25341_gene14627	2730.00	2508.16	168.78	7.70	4.96
gene14628	rna25342_gene14628,rna25343_gene14628,rna25344_gene14628,rna25345_gene14628	2379.19	2157.35	148.93	7.90	5.09
gene14629	rna25346_gene14629	668.00	446.19	525.28	134.75	86.83
gene1463	rna2470_gene1463,rna2471_gene1463	4699.52	4477.68	4187.00	107.03	68.97
gene14630	rna25347_gene14630	1427.00	1205.16	293.57	27.88	17.97
gene14631	rna25348_gene14631	2073.00	1851.16	19.43	1.20	0.77
gene14632	rna25349_gene14632	2107.00	1885.16	93.81	5.70	3.67
gene14633	rna25350_gene14633	2762.00	2540.16	124.08	5.59	3.60
gene14634	rna25351_gene14634	2859.00	2637.16	51.43	2.23	1.44
gene14635	rna25352_gene14635,rna25353_gene14635	2155.57	1933.73	252.43	14.94	9.63
gene14636	rna25354_gene14636,rna25355_gene14636	1034.00	812.16	1.36	0.19	0.12
gene14637	rna25356_gene14637,rna25357_gene14637	2109.00	1887.16	84.51	5.13	3.30
gene14638	rna25358_gene14638,rna25359_gene14638,rna25360_gene14638,rna25361_gene14638	2872.53	2650.69	78.23	3.38	2.18
gene14639	rna25362_gene14639,rna25363_gene14639,rna25364_gene14639	1227.84	1006.00	13509.06	1537.04	990.46
gene1464	rna2472_gene1464	1058.00	836.16	719.00	98.42	63.42
gene14640	rna25365_gene14640,rna25366_gene14640,rna25367_gene14640,rna25368_gene14640	943.00	721.16	4.45	0.71	0.46
gene14641	rna25369_gene14641	1540.00	1318.16	3.51	0.30	0.20
gene14642	rna25370_gene14642	711.00	489.18	0.00	0.00	0.00
gene14643	rna25371_gene14643	1536.00	1314.16	4.00	0.35	0.22
gene14644	rna25372_gene14644	840.00	618.16	0.00	0.00	0.00
gene14645	rna25373_gene14645	657.00	435.19	0.00	0.00	0.00
gene14646	rna25374_gene14646,rna25375_gene14646	728.37	506.54	62.97	14.23	9.17
gene14647	gene14647_gene14647	588.00	366.24	85.00	26.57	17.12
gene14648	rna25376_gene14648	616.00	394.22	33.07	9.60	6.19
gene14649	rna25377_gene14649	936.00	714.16	0.00	0.00	0.00
gene1465	rna2473_gene1465,rna2474_gene1465,rna2475_gene1465,rna2476_gene1465,rna2477_gene1465,rna2478_gene1465	4522.94	4301.10	1969.00	52.40	33.77
gene14650	rna25378_gene14650	2848.00	2626.16	327.21	14.26	9.19
gene14651	rna25379_gene14651	3034.00	2812.16	41.23	1.68	1.08
gene14652	rna25380_gene14652,rna25381_gene14652	1090.42	868.58	213.12	28.09	18.10
gene14653	rna25382_gene14653,rna25383_gene14653,rna25384_gene14653,rna25385_gene14653,rna25386_gene14653	15066.19	14844.35	3165.66	24.41	15.73
gene14654	rna25387_gene14654	1871.00	1649.16	15.41	1.07	0.69
gene14655	rna25388_gene14655	1624.00	1402.16	57.63	4.70	3.03
gene14656	rna25389_gene14656	1309.00	1087.16	60.78	6.40	4.12
gene14657	rna25390_gene14657,rna25391_gene14657	931.00	709.16	30.26	4.88	3.15
gene14658	rna25392_gene14658	1395.00	1173.16	100.18	9.77	6.30
gene14659	rna25393_gene14659	1401.00	1179.16	436.56	42.38	27.31
gene1466	rna2479_gene1466	3492.00	3270.16	165.00	5.78	3.72
gene14660	rna25394_gene14660	490.00	268.51	871.00	371.29	239.26
gene14661	rna25395_gene14661,rna25396_gene14661	3380.41	3158.57	461.29	16.72	10.77
gene14662	rna25397_gene14662,rna25398_gene14662,rna25399_gene14662	3429.00	3207.16	131.57	4.70	3.03
gene14663	rna25400_gene14663,rna25401_gene14663,rna25402_gene14663,rna25403_gene14663,rna25404_gene14663	1284.09	1062.25	14.71	1.58	1.02
gene14664	rna25405_gene14664	1423.00	1201.16	71.17	6.78	4.37
gene14665	rna25406_gene14665	3552.00	3330.16	177.38	6.10	3.93
gene14666	rna25407_gene14666	1642.00	1420.16	38.50	3.10	2.00
gene14667	rna25408_gene14667,rna25409_gene14667	4806.38	4584.55	392.91	9.81	6.32
gene14668	rna25410_gene14668,rna25411_gene14668,rna25412_gene14668	2096.00	1874.16	32.56	1.99	1.28
gene14669	rna25413_gene14669	1316.00	1094.16	133.64	13.98	9.01
gene1467	rna2480_gene1467	1797.00	1575.16	110.00	7.99	5.15
gene14670	rna25414_gene14670	2179.00	1957.16	32.67	1.91	1.23
gene14671	rna25415_gene14671,rna25416_gene14671,rna25417_gene14671	1219.89	998.05	47.58	5.46	3.52
gene14672	rna25418_gene14672	1675.00	1453.16	0.00	0.00	0.00
gene14673	rna25419_gene14673,rna25420_gene14673	3377.00	3155.16	11.00	0.40	0.26
gene14674	rna25421_gene14674,rna25422_gene14674,rna25423_gene14674	2786.00	2564.16	60.89	2.72	1.75
gene14675	rna25424_gene14675	2816.00	2594.16	844.30	37.25	24.01
gene14676	rna25425_gene14676	821.00	599.17	8.90	1.70	1.10
gene14677	rna25426_gene14677	1162.00	940.16	19.22	2.34	1.51
gene14678	rna25427_gene14678,rna25428_gene14678,rna25429_gene14678,rna25430_gene14678,rna25431_gene14678	2295.21	2073.37	189.07	10.44	6.73
gene14679	rna25432_gene14679	676.00	454.19	672.72	169.53	109.25
gene1468	rna2481_gene1468	923.00	701.16	0.00	0.00	0.00
gene14680	rna25433_gene14680	1433.00	1211.16	49.43	4.67	3.01
gene14681	rna25434_gene14681	1976.00	1754.16	6.57	0.43	0.28
gene14682	rna25435_gene14682	2102.00	1880.16	359.19	21.87	14.09
gene14683	rna25436_gene14683	2724.00	2502.16	84.92	3.88	2.50
gene14684	rna25437_gene14684,rna25438_gene14684,rna25439_gene14684,rna25440_gene14684	3238.00	3016.16	20.57	0.78	0.50
gene14685	rna25441_gene14685	2398.00	2176.16	211.49	11.12	7.17
gene14686	rna25442_gene14686,rna25443_gene14686,rna25444_gene14686,rna25445_gene14686	2878.95	2657.11	396.77	17.09	11.01
gene14687	rna25446_gene14687,rna25447_gene14687,rna25448_gene14687	1721.00	1499.16	271.94	20.76	13.38
gene14688	rna25449_gene14688,rna25450_gene14688,rna25451_gene14688,rna25452_gene14688,rna25453_gene14688,rna25454_gene14688	737.00	515.17	16.55	3.68	2.37
gene14689	rna25455_gene14689	1563.00	1341.16	10.49	0.90	0.58
gene1469	rna2482_gene1469	1858.00	1636.16	2.22	0.16	0.10
gene14690	rna25456_gene14690	1050.00	828.16	0.00	0.00	0.00
gene14691	rna25457_gene14691,rna25458_gene14691	639.50	417.70	0.00	0.00	0.00
gene14692	rna25459_gene14692	656.00	434.19	290.23	76.51	49.30
gene14693	rna25460_gene14693,rna25461_gene14693	829.00	607.16	5.80	1.09	0.70
gene14694	rna25462_gene14694	1116.00	894.16	9.93	1.27	0.82
gene14695	rna25463_gene14695	809.00	587.17	11.00	2.14	1.38
gene14696	rna25464_gene14696	3176.00	2954.16	330.79	12.82	8.26
gene14697	rna25465_gene14697,rna25466_gene14697	3057.00	2835.16	51.77	2.09	1.35
gene14698	rna25467_gene14698	1884.00	1662.16	6.46	0.44	0.29
gene14699	rna25468_gene14699	1289.00	1067.16	57.42	6.16	3.97
gene147	rna244_gene147,rna245_gene147,rna246_gene147	2056.81	1834.97	123.00	7.67	4.94
gene1470	rna2483_gene1470	678.00	456.19	0.00	0.00	0.00
gene14700	rna25469_gene14700,rna25470_gene14700,rna25471_gene14700,rna25472_gene14700,rna25473_gene14700	15390.66	15168.82	3619.34	27.31	17.60
gene14701	rna25474_gene14701	1831.00	1609.16	5.59	0.40	0.26
gene14702	rna25475_gene14702,rna25476_gene14702,rna25477_gene14702	1488.77	1266.93	41.59	3.76	2.42
gene14703	rna25478_gene14703,rna25479_gene14703	1003.33	781.49	126.74	18.56	11.96
gene14704	rna25480_gene14704	1716.00	1494.16	50.82	3.89	2.51
gene14705	rna25481_gene14705,rna25482_gene14705,rna25483_gene14705	2024.67	1802.83	248.44	15.77	10.16
gene14706	rna25484_gene14706	460.00	238.73	0.00	0.00	0.00
gene14707	rna25485_gene14707,rna25486_gene14707	2736.23	2514.39	195.71	8.91	5.74
gene14708	rna25487_gene14708,rna25488_gene14708,rna25489_gene14708,rna25490_gene14708	3029.90	2808.06	103.67	4.23	2.72
gene14709	rna25491_gene14709,rna25492_gene14709	781.00	559.17	7.04	1.44	0.93
gene1471	rna2484_gene1471	1563.00	1341.16	34.00	2.90	1.87
gene14710	rna25493_gene14710	1306.00	1084.16	67.83	7.16	4.61
gene14711	rna25494_gene14711	3526.00	3304.16	264.62	9.17	5.91
gene14712	rna25495_gene14712	1642.00	1420.16	10.50	0.85	0.55
gene14713	rna25496_gene14713	4184.00	3962.16	312.09	9.02	5.81
gene14714	rna25497_gene14714,rna25498_gene14714,rna25499_gene14714,rna25500_gene14714	1909.00	1687.16	19.44	1.32	0.85
gene14715	rna25501_gene14715	1331.00	1109.16	77.36	7.98	5.14
gene14716	rna25502_gene14716	2456.00	2234.16	138.33	7.09	4.57
gene14717	rna25503_gene14717,rna25504_gene14717,rna25505_gene14717	1228.92	1007.08	84.42	9.60	6.18
gene14718	rna25506_gene14718	1768.00	1546.16	0.00	0.00	0.00
gene14719	rna25507_gene14719	1467.00	1245.16	1.35	0.12	0.08
gene1472	rna2485_gene1472,rna2486_gene1472	2819.00	2597.16	6.35	0.28	0.18
gene14720	rna25508_gene14720,rna25509_gene14720,rna25510_gene14720	2817.44	2595.60	6.11	0.27	0.17
gene14721	rna25511_gene14721,rna25512_gene14721	1854.34	1632.50	34.55	2.42	1.56
gene14722	rna25513_gene14722	2825.00	2603.16	1014.07	44.59	28.73
gene14723	rna25514_gene14723	223.00	26.70	0.00	0.00	0.00
gene14724	rna25515_gene14724	559.00	337.28	185.07	62.81	40.47
gene14725	rna25516_gene14725	1080.00	858.16	0.67	0.09	0.06
gene14726	rna25517_gene14726,rna25518_gene14726,rna25519_gene14726,rna25520_gene14726,rna25521_gene14726,rna25522_gene14726	2932.30	2710.46	397.10	16.77	10.81
gene14727	rna25523_gene14727	2737.00	2515.16	329.00	14.97	9.65
gene14728	rna25524_gene14728	2112.00	1890.16	65.10	3.94	2.54
gene14729	rna25525_gene14729	2493.00	2271.16	508.90	25.65	16.53
gene1473	rna2487_gene1473	1805.00	1583.16	14.35	1.04	0.67
gene14730	rna25526_gene14730,rna25527_gene14730,rna25528_gene14730,rna25529_gene14730	880.00	658.16	4.00	0.70	0.45
gene14731	rna25530_gene14731	743.00	521.17	48.00	10.54	6.79
gene14732	rna25531_gene14732	1977.00	1755.16	40.00	2.61	1.68
gene14733	rna25532_gene14733	1398.00	1176.16	0.00	0.00	0.00
gene14734	rna25533_gene14734	532.00	310.34	0.00	0.00	0.00
gene14735	rna25534_gene14735	737.00	515.17	0.00	0.00	0.00
gene14736	rna25535_gene14736,rna25536_gene14736	968.00	746.16	98.00	15.03	9.69
gene14737	rna25537_gene14737	1945.00	1723.16	529.00	35.14	22.64
gene14738	rna25538_gene14738	2146.00	1924.16	26713.00	1589.06	1023.99
gene14739	rna25539_gene14739	802.00	580.17	510.00	100.62	64.84
gene1474	rna2488_gene1474,rna2489_gene1474	1400.50	1178.66	0.00	0.00	0.00
gene14740	rna25540_gene14740,rna25541_gene14740,rna25542_gene14740	1775.29	1553.45	99.00	7.29	4.70
gene14741	rna25543_gene14741,rna25544_gene14741	1420.00	1198.16	0.00	0.00	0.00
gene14742	rna25545_gene14742	771.00	549.17	1.00	0.21	0.13
gene14743	rna25546_gene14743,rna25547_gene14743	1788.00	1566.16	0.00	0.00	0.00
gene14744	rna25548_gene14744	2970.00	2748.16	602.00	25.07	16.16
gene14745	rna25549_gene14745	1765.00	1543.16	121.00	8.97	5.78
gene14746	rna25550_gene14746,rna25551_gene14746,rna25552_gene14746,rna25553_gene14746,rna25554_gene14746,rna25555_gene14746,rna25556_gene14746	1871.96	1650.12	396.00	27.47	17.70
gene14747	rna25557_gene14747	3388.00	3166.16	53.06	1.92	1.24
gene14748	rna25558_gene14748	1317.00	1095.16	1.14	0.12	0.08
gene14749	gene14749_gene14749	2786.00	2564.16	0.00	0.00	0.00
gene1475	rna2490_gene1475	636.00	414.20	0.00	0.00	0.00
gene14750	rna25559_gene14750	1366.00	1144.16	144.00	14.41	9.28
gene14751	rna25560_gene14751	377.00	157.41	0.00	0.00	0.00
gene14752	rna25561_gene14752,rna25562_gene14752	5254.00	5032.16	35.00	0.80	0.51
gene14753	rna25563_gene14753,rna25564_gene14753	890.03	668.19	135.00	23.13	14.90
gene14754	rna25565_gene14754,rna25566_gene14754,rna25567_gene14754	2782.33	2560.49	83.00	3.71	2.39
gene14755	rna25568_gene14755	1158.00	936.16	0.00	0.00	0.00
gene14756	rna25569_gene14756	2701.00	2479.16	56.00	2.59	1.67
gene14757	rna25570_gene14757	1427.00	1205.16	70.00	6.65	4.28
gene14758	rna25571_gene14758	799.00	577.17	228.00	45.22	29.14
gene14759	rna25572_gene14759	899.00	677.16	63.00	10.65	6.86
gene1476	rna2491_gene1476	765.00	543.17	0.00	0.00	0.00
gene14760	rna25573_gene14760	4682.00	4460.16	255.00	6.54	4.22
gene14761	rna25574_gene14761	800.00	578.17	2.00	0.40	0.26
gene14762	rna25575_gene14762	1153.00	931.16	0.00	0.00	0.00
gene14763	rna25576_gene14763	2817.00	2595.16	0.00	0.00	0.00
gene14764	rna25577_gene14764	1554.00	1332.16	0.00	0.00	0.00
gene14765	rna25578_gene14765	1153.00	931.16	0.00	0.00	0.00
gene14766	rna25579_gene14766,rna25580_gene14766,rna25581_gene14766,rna25582_gene14766	1465.25	1243.41	27.00	2.49	1.60
gene14767	rna25583_gene14767,rna25584_gene14767	1310.53	1088.69	16.00	1.68	1.08
gene14768	rna25585_gene14768	2521.00	2299.16	307.00	15.28	9.85
gene14769	rna25586_gene14769	1208.00	986.16	146.00	16.95	10.92
gene1477	rna2492_gene1477	849.00	627.16	0.00	0.00	0.00
gene14770	rna25587_gene14770	1683.00	1461.16	42.00	3.29	2.12
gene14771	rna25588_gene14771	8721.00	8499.16	2628.00	35.39	22.81
gene14772	rna25589_gene14772	1887.00	1665.16	208.00	14.30	9.21
gene14773	rna25590_gene14773	1974.00	1752.16	112.00	7.32	4.71
gene14774	rna25591_gene14774	3392.00	3170.16	313.00	11.30	7.28
gene14775	rna25592_gene14775,rna25593_gene14775	2097.68	1875.84	121.00	7.38	4.76
gene14776	rna25594_gene14776	1913.00	1691.16	0.00	0.00	0.00
gene14777	rna25595_gene14777	1856.00	1634.16	113.61	7.96	5.13
gene14778	rna25596_gene14778,rna25597_gene14778,rna25598_gene14778,rna25599_gene14778,rna25600_gene14778	3947.99	3726.16	424.00	13.02	8.39
gene14779	rna25601_gene14779,rna25602_gene14779	2051.51	1829.67	420.00	26.27	16.93
gene1478	rna2493_gene1478	1735.00	1513.16	0.00	0.00	0.00
gene14780	rna25603_gene14780	1975.00	1753.16	1444.00	94.28	60.75
gene14781	rna25604_gene14781,rna25605_gene14781,rna25606_gene14781,rna25607_gene14781,rna25608_gene14781,rna25609_gene14781,rna25610_gene14781,rna25611_gene14781,rna25612_gene14781,rna25613_gene14781,rna25614_gene14781,rna25615_gene14781,rna25616_gene14781,rna25617_gene14781,rna25618_gene14781,rna25619_gene14781,rna25620_gene14781,rna25621_gene14781,rna25622_gene14781,rna25623_gene14781,rna25624_gene14781,rna25625_gene14781,rna25626_gene14781,rna25627_gene14781,rna25628_gene14781,rna25629_gene14781,rna25630_gene14781	7578.79	7356.96	2330.00	36.25	23.36
gene14782	rna25631_gene14782	1539.00	1317.16	85.00	7.39	4.76
gene14783	rna25632_gene14783,rna25633_gene14783	2363.12	2141.28	258.00	13.79	8.89
gene14784	rna25634_gene14784	1217.00	995.16	0.00	0.00	0.00
gene14785	rna25635_gene14785,rna25636_gene14785	1555.00	1333.16	48.00	4.12	2.66
gene14786	rna25637_gene14786	3682.00	3460.16	487.00	16.11	10.38
gene14787	rna25638_gene14787,rna25639_gene14787,rna25640_gene14787	609.00	387.22	32.00	9.46	6.10
gene14788	rna25641_gene14788	980.00	758.16	80.00	12.08	7.78
gene14789	rna25642_gene14789	1778.00	1556.16	63.00	4.63	2.99
gene1479	rna2494_gene1479	1057.00	835.16	3.00	0.41	0.26
gene14798	rna25651_gene14798	429.00	208.11	0.00	0.00	0.00
gene14799	rna25652_gene14799	1886.00	1664.16	1396.93	96.08	61.91
gene148	rna247_gene148	795.00	573.17	0.00	0.00	0.00
gene1480	rna2495_gene1480	858.00	636.16	0.00	0.00	0.00
gene14800	rna25653_gene14800	1800.00	1578.16	293.82	21.31	13.73
gene14801	rna25654_gene14801	1946.00	1724.16	0.00	0.00	0.00
gene14802	rna25655_gene14802,rna25656_gene14802	1877.00	1655.16	818.96	56.63	36.50
gene14803	rna25657_gene14803	2788.00	2566.16	171.23	7.64	4.92
gene14804	rna25658_gene14804	968.00	746.16	89.19	13.68	8.82
gene14805	rna25659_gene14805,rna25660_gene14805,rna25661_gene14805	3353.91	3132.07	517.44	18.91	12.19
gene14806	rna25662_gene14806,rna25663_gene14806	1989.00	1767.16	303.01	19.63	12.65
gene14807	rna25664_gene14807,rna25665_gene14807,rna25666_gene14807,rna25667_gene14807,rna25668_gene14807,rna25669_gene14807,rna25670_gene14807	3657.38	3435.54	25.44	0.85	0.55
gene14808	rna25671_gene14808	1036.00	814.16	1.00	0.14	0.09
gene14809	rna25672_gene14809	2047.00	1825.16	110.01	6.90	4.45
gene1481	rna2496_gene1481	434.00	213.03	0.00	0.00	0.00
gene14810	rna25673_gene14810,rna25674_gene14810	1518.00	1296.16	12.69	1.12	0.72
gene14811	rna25675_gene14811,rna25676_gene14811,rna25677_gene14811,rna25678_gene14811,rna25679_gene14811,rna25680_gene14811,rna25681_gene14811	4789.11	4567.27	4474.31	112.13	72.26
gene14812	rna25682_gene14812	2063.00	1841.16	54.11	3.36	2.17
gene14813	rna25683_gene14813	2804.00	2582.16	38.21	1.69	1.09
gene14814	rna25684_gene14814	1238.00	1016.16	19.54	2.20	1.42
gene14815	rna25685_gene14815,rna25686_gene14815	4390.51	4168.67	438.95	12.05	7.77
gene14816	rna25687_gene14816	3266.00	3044.16	85.35	3.21	2.07
gene14817	rna25688_gene14817	2672.00	2450.16	335.78	15.69	10.11
gene14818	rna25689_gene14818,rna25690_gene14818	900.00	678.16	62.32	10.52	6.78
gene14819	rna25691_gene14819,rna25692_gene14819	2594.00	2372.16	757.71	36.56	23.56
gene1482	rna2497_gene1482	762.00	540.17	0.00	0.00	0.00
gene14820	rna25693_gene14820,rna25694_gene14820,rna25695_gene14820	1154.00	932.16	17.25	2.12	1.37
gene14821	rna25696_gene14821	1233.00	1011.16	1.00	0.11	0.07
gene14822	rna25697_gene14822	2618.00	2396.16	34.98	1.67	1.08
gene14823	rna25698_gene14823	2871.00	2649.16	224.87	9.72	6.26
gene14824	rna25699_gene14824,rna25700_gene14824	2181.00	1959.16	7.42	0.43	0.28
gene14825	rna25701_gene14825	1989.00	1767.16	0.00	0.00	0.00
gene14826	rna25702_gene14826	2443.00	2221.16	104.09	5.36	3.46
gene14827	rna25703_gene14827	977.00	755.16	1080.00	163.70	105.49
gene14828	rna25704_gene14828	1919.00	1697.16	211.00	14.23	9.17
gene14829	rna25705_gene14829	1997.00	1775.16	436.07	28.12	18.12
gene1483	rna2498_gene1483	2182.00	1960.16	2.00	0.12	0.08
gene14830	rna25706_gene14830	425.00	204.17	0.00	0.00	0.00
