gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene12283	rna21200_gene12283	1437.00	1213.65	95.58	9.12	6.14
gene12284	rna21201_gene12284	2525.00	2301.65	88.68	4.46	3.00
gene12285	rna21202_gene12285,rna21203_gene12285	1603.53	1380.18	1104.35	92.67	62.39
gene12286	rna21204_gene12286	1637.00	1413.65	17.16	1.41	0.95
gene12287	rna21205_gene12287	1622.00	1398.65	194.00	16.06	10.82
gene12288	gene12288_gene12288	2629.00	2405.65	0.00	0.00	0.00
gene12289	rna21206_gene12289	2793.00	2569.65	4.00	0.18	0.12
gene1229	rna2059_gene1229	3327.00	3103.65	104.00	3.88	2.61
gene12290	rna21207_gene12290	734.00	510.67	0.00	0.00	0.00
gene12291	rna21208_gene12291	1005.00	781.65	0.00	0.00	0.00
gene12292	rna21209_gene12292	1009.00	785.65	0.00	0.00	0.00
gene12293	rna21210_gene12293	936.00	712.65	0.00	0.00	0.00
gene12294	rna21211_gene12294	1820.00	1596.65	149.52	10.85	7.30
gene12295	rna21212_gene12295,rna21213_gene12295,rna21214_gene12295,rna21215_gene12295,rna21216_gene12295,rna21217_gene12295	4021.50	3798.15	0.00	0.00	0.00
gene12296	rna21218_gene12296,rna21219_gene12296,rna21220_gene12296	1037.33	813.98	0.00	0.00	0.00
gene12297	rna21221_gene12297	291.00	77.26	0.00	0.00	0.00
gene12298	rna21222_gene12298,rna21223_gene12298,rna21224_gene12298	923.67	700.32	0.00	0.00	0.00
gene12299	rna21225_gene12299	284.00	71.36	0.00	0.00	0.00
gene123	rna200_gene123,rna201_gene123	2174.00	1950.65	35.00	2.08	1.40
gene1230	rna2060_gene1230	4808.00	4584.65	2467.00	62.32	41.96
gene12300	rna21226_gene12300,rna21227_gene12300	2102.50	1879.15	0.00	0.00	0.00
gene12301	rna21228_gene12301,rna21229_gene12301	1274.30	1050.95	191.09	21.06	14.18
gene12302	rna21230_gene12302	446.00	223.48	8.00	4.15	2.79
gene12303	rna21231_gene12303	2664.00	2440.65	425.58	20.20	13.60
gene12304	rna21232_gene12304	4053.00	3829.65	808.39	24.45	16.46
gene12305	rna21233_gene12305	2547.00	2323.65	70.76	3.53	2.37
gene12306	rna21234_gene12306	1395.00	1171.65	115.91	11.46	7.71
gene12307	rna21235_gene12307,rna21236_gene12307	2349.23	2125.88	43.37	2.36	1.59
gene12308	rna21237_gene12308	2165.00	1941.65	366.73	21.88	14.73
gene12309	rna21238_gene12309	3174.00	2950.65	243.19	9.55	6.43
gene1231	rna2061_gene1231,rna2062_gene1231,rna2063_gene1231	1527.00	1303.65	1.00	0.09	0.06
gene12310	rna21239_gene12310	374.00	153.25	0.00	0.00	0.00
gene12311	rna21240_gene12311,rna21241_gene12311	2342.83	2119.48	165.79	9.06	6.10
gene12312	rna21242_gene12312,rna21243_gene12312,rna21244_gene12312,rna21245_gene12312	3173.66	2950.31	139.45	5.47	3.69
gene12313	rna21246_gene12313	1043.00	819.65	286.33	40.46	27.24
gene12314	rna21247_gene12314	2364.00	2140.65	138.44	7.49	5.04
gene12315	rna21248_gene12315,rna21249_gene12315,rna21250_gene12315,rna21251_gene12315,rna21252_gene12315,rna21253_gene12315	4703.81	4480.47	608.71	15.74	10.59
gene12316	rna21254_gene12316,rna21255_gene12316	4686.58	4463.24	113.06	2.93	1.98
gene12317	rna21256_gene12317,rna21257_gene12317,rna21258_gene12317,rna21259_gene12317,rna21260_gene12317	1816.81	1593.46	151.85	11.04	7.43
gene12318	rna21261_gene12318,rna21262_gene12318	1969.00	1745.65	3.65	0.24	0.16
gene12319	rna21263_gene12319,rna21264_gene12319	2844.07	2620.72	6.33	0.28	0.19
gene1232	rna2064_gene1232	1268.00	1044.65	16.00	1.77	1.19
gene12320	rna21265_gene12320,rna21266_gene12320,rna21267_gene12320,rna21268_gene12320	1434.00	1210.65	159.34	15.24	10.26
gene12321	rna21269_gene12321,rna21270_gene12321	1634.19	1410.84	82.40	6.76	4.55
gene12322	rna21271_gene12322	1574.00	1350.65	158.65	13.60	9.16
gene12323	rna21272_gene12323	1615.00	1391.65	31.84	2.65	1.78
gene12324	rna21273_gene12324	1623.00	1399.65	0.00	0.00	0.00
gene12325	rna21274_gene12325	2627.00	2403.65	3.00	0.14	0.10
gene12326	rna21275_gene12326	2795.00	2571.65	0.00	0.00	0.00
gene12327	rna21276_gene12327	755.00	531.67	0.00	0.00	0.00
gene12328	rna21277_gene12328	1011.00	787.65	0.00	0.00	0.00
gene12329	rna21278_gene12329	1018.00	794.65	0.00	0.00	0.00
gene1233	rna2065_gene1233,rna2066_gene1233,rna2067_gene1233	1932.73	1709.38	85.85	5.82	3.92
gene12330	rna21279_gene12330	970.00	746.65	0.00	0.00	0.00
gene12331	rna21280_gene12331	3207.00	2983.65	160.18	6.22	4.19
gene12332	rna21281_gene12332	2021.00	1797.65	27.20	1.75	1.18
gene12333	rna21282_gene12333	1710.00	1486.65	15.82	1.23	0.83
gene12334	rna21283_gene12334,rna21284_gene12334,rna21285_gene12334,rna21286_gene12334	2892.75	2669.40	0.00	0.00	0.00
gene12335	rna21287_gene12335	1137.00	913.65	0.00	0.00	0.00
gene12336	rna21288_gene12336	2937.00	2713.65	402.80	17.19	11.57
gene12337	rna21289_gene12337	814.00	590.66	408.00	80.00	53.86
gene12338	rna21290_gene12338	1119.00	895.65	120.00	15.52	10.45
gene12339	rna21291_gene12339	757.00	533.67	45.00	9.77	6.58
gene1234	rna2068_gene1234	2052.00	1828.65	64.45	4.08	2.75
gene12340	rna21292_gene12340	3449.00	3225.65	113.00	4.06	2.73
gene12341	rna21293_gene12341	2491.00	2267.65	759.00	38.77	26.10
gene12342	rna21294_gene12342	5939.00	5715.65	1359.00	27.54	18.54
gene12343	rna21295_gene12343	3946.00	3722.65	790.00	24.58	16.55
gene12344	rna21296_gene12344	1315.00	1091.65	2.00	0.21	0.14
gene12345	rna21297_gene12345	1119.00	895.65	1.00	0.13	0.09
gene12346	rna21298_gene12346	1463.00	1239.65	600.00	56.06	37.74
gene12347	rna21299_gene12347,rna21300_gene12347	3268.09	3044.74	544.00	20.69	13.93
gene12348	rna21301_gene12348,rna21302_gene12348,rna21303_gene12348,rna21304_gene12348,rna21305_gene12348,rna21306_gene12348,rna21307_gene12348,rna21308_gene12348,rna21309_gene12348,rna21310_gene12348	3507.74	3284.39	592.00	20.88	14.05
gene12349	rna21311_gene12349	1716.00	1492.65	161.00	12.49	8.41
gene1235	rna2069_gene1235	1165.00	941.65	0.00	0.00	0.00
gene12350	rna21312_gene12350	11585.00	11361.65	1817.00	18.52	12.47
gene12351	rna21313_gene12351	542.00	318.85	463.00	168.18	113.23
gene12352	rna21314_gene12352	1841.00	1617.65	159.65	11.43	7.70
gene12353	rna21315_gene12353	2638.00	2414.65	476.35	22.85	15.38
gene12354	rna21316_gene12354	4164.00	3940.65	674.00	19.81	13.34
gene12355	rna21317_gene12355,rna21318_gene12355,rna21319_gene12355,rna21320_gene12355,rna21321_gene12355	1599.88	1376.53	100.00	8.41	5.66
gene12356	rna21322_gene12356	1821.00	1597.65	24.00	1.74	1.17
gene12357	rna21323_gene12357	567.00	343.79	7.00	2.36	1.59
gene12358	rna21324_gene12358	2751.00	2527.65	432.00	19.79	13.33
gene12359	rna21325_gene12359	716.00	492.68	0.00	0.00	0.00
gene1236	rna2070_gene1236	1771.00	1547.65	0.00	0.00	0.00
gene12360	rna21326_gene12360,rna21327_gene12360,rna21328_gene12360	3645.90	3422.55	462.00	15.63	10.53
gene12361	gene12361_gene12361	1958.00	1734.65	64.00	4.27	2.88
gene12362	rna21329_gene12362	1671.00	1447.65	0.00	0.00	0.00
gene12363	rna21330_gene12363	2099.00	1875.65	52.00	3.21	2.16
gene12364	rna21331_gene12364	2433.00	2209.65	0.00	0.00	0.00
gene12365	rna21332_gene12365	2775.00	2551.65	17.00	0.77	0.52
gene12366	rna21333_gene12366	5258.00	5034.65	638.00	14.68	9.88
gene12367	rna21334_gene12367	9069.00	8845.65	1005.47	13.17	8.86
gene12368	rna21335_gene12368,rna21336_gene12368	3055.50	2832.15	0.00	0.00	0.00
gene12369	rna21337_gene12369	2915.00	2691.65	8.00	0.34	0.23
gene1237	rna2071_gene1237	1595.00	1371.65	214.00	18.07	12.17
gene12370	rna21338_gene12370	1116.00	892.65	0.00	0.00	0.00
gene12371	rna21339_gene12371	492.00	269.06	0.00	0.00	0.00
gene12372	rna21340_gene12372	4838.00	4614.65	10.41	0.26	0.18
gene12373	rna21341_gene12373,rna21342_gene12373	977.99	754.64	742.37	113.94	76.71
gene12374	rna21343_gene12374	2280.00	2056.65	28.21	1.59	1.07
gene12375	rna21344_gene12375	8213.00	7989.65	1302.53	18.88	12.71
gene12376	rna21345_gene12376,rna21346_gene12376	3806.00	3582.65	10.00	0.32	0.22
gene12377	rna21347_gene12377	733.00	509.67	2.00	0.45	0.31
gene12378	rna21348_gene12378	1728.00	1504.65	0.00	0.00	0.00
gene12379	rna21349_gene12379	1169.00	945.65	1.00	0.12	0.08
gene1238	rna2072_gene1238	4820.00	4596.65	5.00	0.13	0.08
gene12380	rna21350_gene12380	435.00	212.64	0.00	0.00	0.00
gene12381	rna21351_gene12381,rna21352_gene12381	3304.35	3081.00	23.59	0.89	0.60
gene12382	rna21353_gene12382,rna21354_gene12382	1111.10	887.75	134.63	17.56	11.83
gene12383	rna21355_gene12383	2368.00	2144.65	19.79	1.07	0.72
gene12384	rna21356_gene12384	1380.00	1156.65	0.00	0.00	0.00
gene12385	rna21357_gene12385	1488.00	1264.65	0.00	0.00	0.00
gene12386	rna21358_gene12386,rna21359_gene12386,rna21360_gene12386,rna21361_gene12386,rna21362_gene12386,rna21363_gene12386	2091.30	1867.95	119.36	7.40	4.98
gene12387	rna21364_gene12387	856.00	632.66	42.00	7.69	5.18
gene12388	rna21365_gene12388,rna21366_gene12388,rna21367_gene12388,rna21368_gene12388	2607.64	2384.29	157.81	7.67	5.16
gene12389	rna21369_gene12389	2718.00	2494.65	183.80	8.53	5.75
gene1239	rna2073_gene1239,rna2074_gene1239,rna2075_gene1239,rna2076_gene1239,rna2077_gene1239	1435.60	1212.25	0.00	0.00	0.00
gene12390	rna21370_gene12390	1260.00	1036.65	1.78	0.20	0.13
gene12391	rna21371_gene12391	481.00	258.13	0.00	0.00	0.00
gene12392	rna21372_gene12392	2582.00	2358.65	104.12	5.11	3.44
gene12393	rna21373_gene12393	1108.00	884.65	21.00	2.75	1.85
gene12394	rna21374_gene12394	953.00	729.65	14.81	2.35	1.58
gene12395	rna21375_gene12395	1467.00	1243.65	636.28	59.26	39.89
gene12396	rna21376_gene12396,rna21377_gene12396	2796.00	2572.65	67.55	3.04	2.05
gene12397	rna21378_gene12397,rna21379_gene12397	2169.00	1945.65	0.00	0.00	0.00
gene12398	rna21380_gene12398	2252.00	2028.65	265.76	15.17	10.21
gene12399	rna21381_gene12399	4085.00	3861.65	33.30	1.00	0.67
gene124	rna202_gene124	1284.00	1060.65	770.00	84.08	56.61
gene1240	rna2078_gene1240	1895.00	1671.65	1082.00	74.97	50.47
gene12400	rna21382_gene12400	3549.00	3325.65	0.00	0.00	0.00
gene12401	rna21383_gene12401	2656.00	2432.65	135.07	6.43	4.33
gene12402	rna21384_gene12402	3998.00	3774.65	33.76	1.04	0.70
gene12403	rna21385_gene12403	2370.00	2146.65	0.00	0.00	0.00
gene12404	rna21386_gene12404	6025.00	5801.65	669.29	13.36	9.00
gene12405	rna21387_gene12405	1236.00	1012.65	19.00	2.17	1.46
gene12406	rna21388_gene12406	2685.00	2461.65	0.00	0.00	0.00
gene12407	rna21389_gene12407,rna21390_gene12407	3260.50	3037.15	0.00	0.00	0.00
gene12408	rna21391_gene12408,rna21392_gene12408	5378.00	5154.65	0.00	0.00	0.00
gene12409	rna21393_gene12409	3213.00	2989.65	9.00	0.35	0.23
gene1241	rna2079_gene1241	1933.00	1709.65	10.00	0.68	0.46
gene12410	rna21394_gene12410,rna21395_gene12410,rna21396_gene12410	6093.89	5870.54	21.00	0.41	0.28
gene12411	rna21397_gene12411,rna21398_gene12411,rna21399_gene12411,rna21400_gene12411	1465.06	1241.71	139.42	13.00	8.76
gene12412	rna21401_gene12412,rna21402_gene12412,rna21403_gene12412	2497.33	2273.98	0.00	0.00	0.00
gene12413	rna21404_gene12413,rna21405_gene12413,rna21406_gene12413	4127.00	3903.65	0.00	0.00	0.00
gene12414	rna21407_gene12414	1860.00	1636.65	0.00	0.00	0.00
gene12415	rna21408_gene12415	567.00	343.79	1.00	0.34	0.23
gene12416	rna21409_gene12416	1300.00	1076.65	16.00	1.72	1.16
gene12417	rna21410_gene12417	673.00	449.69	296.60	76.39	51.43
gene12418	rna21411_gene12418	2375.00	2151.65	64.11	3.45	2.32
gene12419	rna21412_gene12419	1632.00	1408.65	1.00	0.08	0.06
gene1242	rna2080_gene1242	11483.00	11259.65	293.00	3.01	2.03
gene12420	rna21413_gene12420	1811.00	1587.65	8.55	0.62	0.42
gene12421	rna21414_gene12421	1165.00	941.65	1.64	0.20	0.14
gene12422	rna21415_gene12422	1887.00	1663.65	2.00	0.14	0.09
gene12423	rna21416_gene12423,rna21417_gene12423	1445.00	1221.65	153.40	14.54	9.79
gene12424	rna21418_gene12424,rna21419_gene12424	2311.75	2088.41	51.13	2.84	1.91
gene12425	rna21420_gene12425	1118.00	894.65	40.26	5.21	3.51
gene12426	rna21421_gene12426,rna21422_gene12426	8420.55	8197.20	977.48	13.81	9.30
gene12427	rna21423_gene12427	4208.00	3984.65	237.99	6.92	4.66
gene12428	rna21424_gene12428	930.00	706.65	6.01	0.98	0.66
gene12429	rna21425_gene12429	648.00	424.70	0.00	0.00	0.00
gene1243	rna2081_gene1243	6042.00	5818.65	3.00	0.06	0.04
gene12430	rna21426_gene12430,rna21427_gene12430,rna21428_gene12430,rna21429_gene12430,rna21430_gene12430	2375.00	2151.65	13.83	0.74	0.50
gene12431	rna21431_gene12431,rna21432_gene12431,rna21433_gene12431,rna21434_gene12431	4197.78	3974.43	440.20	12.83	8.64
gene12432	rna21435_gene12432,rna21436_gene12432	1592.05	1368.70	21.21	1.79	1.21
gene12433	rna21437_gene12433,rna21438_gene12433,rna21439_gene12433,rna21440_gene12433	1207.25	983.90	0.00	0.00	0.00
gene12434	rna21441_gene12434	2328.00	2104.65	0.00	0.00	0.00
gene12435	rna21442_gene12435	909.00	685.65	371.85	62.81	42.29
gene12437	rna21444_gene12437	1771.00	1547.65	126.21	9.44	6.36
gene12438	rna21445_gene12438,rna21446_gene12438,rna21447_gene12438	4882.08	4658.74	252.25	6.27	4.22
gene12439	rna21448_gene12439	1068.00	844.65	260.56	35.73	24.05
gene1244	rna2082_gene1244	4658.00	4434.65	375.00	9.79	6.59
gene12440	rna21449_gene12440,rna21450_gene12440,rna21451_gene12440	1123.50	900.15	91.41	11.76	7.92
gene12441	rna21452_gene12441	910.00	686.65	2551.73	430.41	289.77
gene12442	rna21453_gene12442,rna21454_gene12442,rna21455_gene12442,rna21456_gene12442,rna21457_gene12442,rna21458_gene12442,rna21459_gene12442,rna21460_gene12442,rna21461_gene12442,rna21462_gene12442,rna21463_gene12442,rna21464_gene12442,rna21465_gene12442,rna21466_gene12442	5597.47	5374.12	991.34	21.36	14.38
gene12443	rna21467_gene12443,rna21468_gene12443	2067.89	1844.54	74.73	4.69	3.16
gene12444	rna21469_gene12444	2327.00	2103.65	10.95	0.60	0.41
gene12445	rna21470_gene12445,rna21471_gene12445,rna21472_gene12445	3324.23	3100.88	163.89	6.12	4.12
gene12446	rna21473_gene12446,rna21474_gene12446,rna21475_gene12446,rna21476_gene12446	2246.59	2023.25	512.21	29.32	19.74
gene12447	rna21477_gene12447,rna21478_gene12447,rna21479_gene12447,rna21480_gene12447,rna21481_gene12447	4915.55	4692.20	2319.72	57.26	38.55
gene12448	rna21482_gene12448	3557.00	3333.65	51.05	1.77	1.19
gene12449	rna21483_gene12449	2302.00	2078.65	297.29	16.56	11.15
gene1245	rna2083_gene1245	3431.00	3207.65	207.00	7.47	5.03
gene12450	rna21484_gene12450,rna21485_gene12450,rna21486_gene12450,rna21487_gene12450,rna21488_gene12450,rna21489_gene12450	2425.01	2201.67	1943.00	102.21	68.81
gene12451	rna21490_gene12451,rna21491_gene12451	1144.00	920.65	2.00	0.25	0.17
gene12452	rna21492_gene12452,rna21493_gene12452,rna21494_gene12452,rna21495_gene12452,rna21496_gene12452	17039.36	16816.01	4103.89	28.27	19.03
gene12453	rna21497_gene12453,rna21498_gene12453,rna21499_gene12453	2365.13	2141.78	207.29	11.21	7.55
gene12454	rna21500_gene12454	585.00	361.76	7.66	2.45	1.65
gene12455	rna21501_gene12455,rna21502_gene12455	1594.00	1370.65	14.48	1.22	0.82
gene12456	rna21503_gene12456	2009.00	1785.65	6.00	0.39	0.26
gene12457	rna21504_gene12457,rna21505_gene12457,rna21506_gene12457,rna21507_gene12457,rna21508_gene12457	4170.45	3947.10	1070.32	31.41	21.14
gene12458	rna21509_gene12458	945.00	721.65	120.97	19.42	13.07
gene12459	rna21510_gene12459	3919.00	3695.65	230.39	7.22	4.86
gene1246	rna2084_gene1246	6755.00	6531.65	2850.00	50.54	34.02
gene12460	rna21511_gene12460	1518.00	1294.65	10.25	0.92	0.62
gene12461	rna21512_gene12461,rna21513_gene12461,rna21514_gene12461,rna21515_gene12461,rna21516_gene12461,rna21517_gene12461	3905.85	3682.50	107.04	3.37	2.27
gene12462	rna21518_gene12462,rna21519_gene12462	1084.28	860.93	20.17	2.71	1.83
gene12463	rna21520_gene12463	1057.00	833.65	1.36	0.19	0.13
gene12464	rna21521_gene12464,rna21522_gene12464	2473.07	2249.72	109.14	5.62	3.78
gene12465	rna21523_gene12465	1257.00	1033.65	1.75	0.20	0.13
gene12466	rna21524_gene12466,rna21525_gene12466,rna21526_gene12466	1461.00	1237.65	15.82	1.48	1.00
gene12467	rna21527_gene12467	1979.00	1755.65	0.00	0.00	0.00
gene12468	rna21528_gene12468	316.00	99.17	0.00	0.00	0.00
gene12469	rna21529_gene12469	1954.00	1730.65	2.84	0.19	0.13
gene1247	gene1247_gene1247	3286.00	3062.65	230.00	8.70	5.86
gene12470	rna21530_gene12470,rna21531_gene12470,rna21532_gene12470	3223.20	2999.85	79.39	3.06	2.06
gene12471	rna21533_gene12471,rna21534_gene12471,rna21535_gene12471	2873.86	2650.51	296.38	12.95	8.72
gene12472	rna21536_gene12472	2684.00	2460.65	24.88	1.17	0.79
gene12473	rna21537_gene12473	3022.00	2798.65	51.84	2.15	1.44
gene12474	rna21538_gene12474	1575.00	1351.65	0.00	0.00	0.00
gene12475	rna21539_gene12475	1568.00	1344.65	0.00	0.00	0.00
gene12476	rna21540_gene12476	723.00	499.68	483.00	111.96	75.37
gene12477	rna21541_gene12477,rna21542_gene12477,rna21543_gene12477,rna21544_gene12477	4540.00	4316.65	314.28	8.43	5.68
gene12478	rna21545_gene12478	3454.00	3230.65	12.76	0.46	0.31
gene12479	rna21546_gene12479	2768.00	2544.65	5365.81	244.23	164.42
gene1248	rna2085_gene1248	2335.00	2111.65	136.00	7.46	5.02
gene12480	rna21547_gene12480,rna21548_gene12480	3540.00	3316.65	601.57	21.01	14.14
gene12481	rna21549_gene12481,rna21550_gene12481	2802.30	2578.95	138.23	6.21	4.18
gene12482	rna21551_gene12482	1321.00	1097.65	4.41	0.47	0.31
gene12483	rna21552_gene12483,rna21553_gene12483,rna21554_gene12483,rna21555_gene12483	1430.00	1206.65	45.64	4.38	2.95
gene12484	rna21556_gene12484	815.00	591.66	109.00	21.34	14.37
gene12485	rna21557_gene12485	1352.00	1128.65	1274.00	130.74	88.02
gene12486	rna21558_gene12486	3511.00	3287.65	331.00	11.66	7.85
gene12487	rna21559_gene12487	1850.00	1626.65	23.03	1.64	1.10
gene12488	rna21560_gene12488	883.00	659.65	1.56	0.27	0.18
gene12489	rna21561_gene12489,rna21562_gene12489,rna21563_gene12489	3868.00	3644.65	29.77	0.95	0.64
gene1249	rna2086_gene1249	2935.00	2711.65	924.00	39.47	26.57
gene12490	rna21564_gene12490	3558.00	3334.65	897.48	31.17	20.99
gene12491	rna21565_gene12491	2803.00	2579.65	619.14	27.80	18.71
gene12492	rna21566_gene12492,rna21567_gene12492	3443.00	3219.65	49.24	1.77	1.19
gene12493	rna21568_gene12493,rna21569_gene12493,rna21570_gene12493	4294.00	4070.65	18.72	0.53	0.36
gene12494	rna21571_gene12494	1044.00	820.65	0.00	0.00	0.00
gene12495	rna21572_gene12495	1620.00	1396.65	0.00	0.00	0.00
gene12496	rna21573_gene12496	1505.00	1281.65	2.00	0.18	0.12
gene12497	rna21574_gene12497,rna21575_gene12497	3030.00	2806.65	60.16	2.48	1.67
gene12498	rna21576_gene12498,rna21577_gene12498	2611.00	2387.65	5.12	0.25	0.17
gene12499	rna21578_gene12499,rna21579_gene12499,rna21580_gene12499	2299.89	2076.54	101.62	5.67	3.82
gene125	rna203_gene125	1516.00	1292.65	27.00	2.42	1.63
gene1250	rna2087_gene1250	696.00	472.68	150.00	36.75	24.74
gene12500	rna21581_gene12500,rna21582_gene12500	3091.00	2867.65	368.61	14.89	10.02
gene12501	rna21583_gene12501	1631.00	1407.65	13.16	1.08	0.73
gene12502	rna21584_gene12502	1880.00	1656.65	27.00	1.89	1.27
gene12503	rna21585_gene12503,rna21586_gene12503,rna21587_gene12503,rna21588_gene12503	1380.88	1157.53	33.18	3.32	2.23
gene12504	rna21589_gene12504	597.00	373.75	3.00	0.93	0.63
gene12505	rna21590_gene12505	1254.00	1030.65	0.00	0.00	0.00
gene12506	gene12506_gene12506	2142.00	1918.65	116.86	7.05	4.75
gene12507	rna21591_gene12507	1117.00	893.65	14.64	1.90	1.28
gene12508	rna21592_gene12508,rna21593_gene12508	1193.00	969.65	36.83	4.40	2.96
gene12509	rna21594_gene12509,rna21595_gene12509,rna21596_gene12509,rna21597_gene12509,rna21598_gene12509,rna21599_gene12509	3867.49	3644.14	116.96	3.72	2.50
gene1251	rna2088_gene1251	4082.00	3858.65	515.00	15.46	10.41
gene12510	rna21600_gene12510	1151.00	927.65	10.75	1.34	0.90
gene12511	rna21601_gene12511	3904.00	3680.65	236.61	7.45	5.01
gene12512	rna21602_gene12512	1988.00	1764.65	3.03	0.20	0.13
gene12513	rna21603_gene12513,rna21604_gene12513,rna21605_gene12513,rna21606_gene12513	3607.38	3384.03	462.68	15.84	10.66
gene12514	rna21607_gene12514	1901.00	1677.65	3.00	0.21	0.14
gene12515	rna21608_gene12515,rna21609_gene12515	1714.00	1490.65	6.52	0.51	0.34
gene12516	rna21610_gene12516	605.00	381.74	65.34	19.83	13.35
gene12517	rna21611_gene12517,rna21612_gene12517	2983.03	2759.68	313.71	13.17	8.86
gene12518	rna21613_gene12518,rna21614_gene12518,rna21615_gene12518,rna21616_gene12518,rna21617_gene12518	17206.31	16982.96	3020.11	20.60	13.87
gene12519	rna21618_gene12519	1036.00	812.65	0.00	0.00	0.00
gene1252	rna2089_gene1252	2170.00	1946.65	10.02	0.60	0.40
gene12520	rna21619_gene12520,rna21620_gene12520,rna21621_gene12520,rna21622_gene12520	1859.26	1635.92	1580.00	111.86	75.31
gene12521	rna21623_gene12521	2061.00	1837.65	172.71	10.89	7.33
gene12522	rna21624_gene12522	4456.00	4232.65	50.95	1.39	0.94
gene12523	rna21625_gene12523,rna21626_gene12523,rna21627_gene12523,rna21628_gene12523,rna21629_gene12523,rna21630_gene12523	4852.75	4629.40	3514.28	87.92	59.19
gene12524	rna21631_gene12524,rna21632_gene12524,rna21633_gene12524,rna21634_gene12524,rna21635_gene12524	2412.33	2188.98	68.79	3.64	2.45
gene12525	rna21636_gene12525,rna21637_gene12525,rna21638_gene12525	3805.78	3582.43	387.11	12.52	8.43
gene12526	rna21639_gene12526,rna21640_gene12526	2085.72	1862.37	69.05	4.29	2.89
gene12527	rna21641_gene12527,rna21642_gene12527,rna21643_gene12527,rna21644_gene12527,rna21645_gene12527,rna21646_gene12527	2060.00	1836.65	34.27	2.16	1.45
gene12528	rna21647_gene12528,rna21648_gene12528,rna21649_gene12528,rna21650_gene12528,rna21651_gene12528,rna21652_gene12528,rna21653_gene12528,rna21654_gene12528,rna21655_gene12528,rna21656_gene12528,rna21657_gene12528	6464.09	6240.74	963.66	17.88	12.04
gene12529	rna21658_gene12529	910.00	686.65	2916.27	491.90	331.17
gene1253	rna2090_gene1253	1230.00	1006.65	0.00	0.00	0.00
gene12530	rna21659_gene12530,rna21660_gene12530,rna21661_gene12530	1110.44	887.09	346.59	45.25	30.47
gene12531	rna21662_gene12531	1066.00	842.65	528.44	72.63	48.90
gene12532	rna21663_gene12532,rna21664_gene12532,rna21665_gene12532,rna21666_gene12532	4710.00	4486.65	145.75	3.76	2.53
gene12533	rna21667_gene12533	2274.00	2050.65	12.79	0.72	0.49
gene12535	rna21669_gene12535	906.00	682.65	489.15	82.99	55.87
gene12536	rna21670_gene12536	2357.00	2133.65	0.00	0.00	0.00
gene12537	rna21671_gene12537,rna21672_gene12537,rna21673_gene12537,rna21674_gene12537	1330.50	1107.15	0.00	0.00	0.00
gene12538	rna21675_gene12538	1466.00	1242.65	39.79	3.71	2.50
gene12539	rna21676_gene12539,rna21677_gene12539,rna21678_gene12539,rna21679_gene12539,rna21680_gene12539	3857.82	3634.47	230.80	7.35	4.95
gene1254	rna2091_gene1254	1625.00	1401.65	1.00	0.08	0.06
gene12540	rna21681_gene12540,rna21682_gene12540,rna21683_gene12540,rna21684_gene12540	2553.00	2329.65	3.17	0.16	0.11
gene12541	rna21685_gene12541	1014.00	790.65	1.00	0.15	0.10
gene12542	rna21686_gene12542	933.00	709.65	5.99	0.98	0.66
gene12543	rna21687_gene12543	4193.00	3969.65	249.01	7.27	4.89
gene12544	rna21688_gene12544	8579.00	8355.65	954.52	13.23	8.91
gene12545	rna21689_gene12545	1171.00	947.65	54.74	6.69	4.50
gene12546	rna21690_gene12546,rna21691_gene12546	2276.56	2053.21	340.87	19.23	12.95
gene12547	rna21692_gene12547	1424.00	1200.65	42.60	4.11	2.77
gene12548	rna21693_gene12548	558.00	334.81	4.00	1.38	0.93
gene12549	rna21694_gene12549	1845.00	1621.65	19.45	1.39	0.94
gene1255	rna2092_gene1255	1469.00	1245.65	163.00	15.16	10.20
gene12550	rna21695_gene12550	1488.00	1264.65	0.00	0.00	0.00
gene12551	rna21696_gene12551	2379.00	2155.65	34.89	1.87	1.26
gene12552	rna21697_gene12552	877.00	653.65	54.40	9.64	6.49
gene12553	rna21698_gene12553,rna21699_gene12553	2621.00	2397.65	14.00	0.68	0.46
gene12554	rna21700_gene12554,rna21701_gene12554	874.50	651.15	0.00	0.00	0.00
gene12555	rna21702_gene12555	225.00	27.53	0.00	0.00	0.00
gene12556	rna21703_gene12556	1264.00	1040.65	172.71	19.22	12.94
gene12557	rna21704_gene12557,rna21705_gene12557	2469.33	2245.98	576.00	29.70	20.00
gene12558	rna21706_gene12558	3985.00	3761.65	316.97	9.76	6.57
gene12559	rna21707_gene12559	1757.00	1533.65	0.00	0.00	0.00
gene12560	rna21708_gene12560,rna21709_gene12560	1358.81	1135.46	270.39	27.58	18.57
gene12561	rna21710_gene12561	1493.00	1269.65	162.94	14.86	10.01
gene12562	rna21711_gene12562	1253.00	1029.65	11.54	1.30	0.87
gene12563	rna21712_gene12563,rna21713_gene12563	936.00	712.65	22.73	3.69	2.49
gene12564	rna21714_gene12564,rna21715_gene12564,rna21716_gene12564,rna21717_gene12564,rna21718_gene12564,rna21719_gene12564,rna21720_gene12564,rna21721_gene12564,rna21722_gene12564,rna21723_gene12564	3992.98	3769.63	1575.08	48.39	32.58
gene12565	rna21724_gene12565	5295.00	5071.65	465.32	10.63	7.15
