"gene_id","Mod_Membership"
"LOC111101363",0
"LOC111099740",0
"LOC111099584",0
"LOC111099884",0
"LOC111100693",0
"LOC111100047",0
"LOC111100089",0
"LOC111100090",0
"LOC111101036",0
"LOC111101039",0
"LOC111100723",0
"LOC111100724",0
"LOC111101222",0
"LOC111102578",0
"LOC111108711",0
"LOC111101152",0
"LOC111101243",0
"LOC111101505",0
"LOC111101168",0
"LOC111108664",0
"LOC111101092",0
"LOC111101093",0
"LOC111101316",0
"LOC111100639",0
"LOC111100638",0
"LOC111101287",0
"LOC111101286",0
"LOC111101895",0
"LOC111101893",0
"LOC111101896",0
"LOC111101041",0
"LOC111101266",0
"LOC111101373",0
"LOC111101611",0
"LOC111099511",0
"LOC111101035",0
"LOC111101814",0
"LOC111099565",0
"LOC111100356",0
"LOC111100355",0
"LOC111100896",0
"LOC111100897",0
"LOC111101524",0
"LOC111101606",0
"LOC111124769",0
"LOC111101605",0
"LOC111101609",0.406480968645346
"LOC111101608",0
"LOC111101607",0
"LOC111099496",0
"LOC111100836",0
"LOC111124778",0
"LOC111100835",0
"LOC111100563",0
"LOC111100561",0
"LOC111100562",0
"LOC111099500",0
"LOC111101257",0
"LOC111100765",0
"LOC111100359",0
"LOC111101279",0
"LOC111101532",0
"LOC111101533",0
"LOC111099821",0
"LOC111100280",0
"LOC111100281",0
"LOC111100279",0
"LOC111100756",0
"LOC111121308",0
"LOC111101170",0
"LOC111099731",0
"LOC111100348",0
"LOC111100347",0
"LOC111101736",0
"LOC111099545",0
"LOC111100645",0
"LOC111102143",0
"LOC111116352",0
"LOC111102238",0
"LOC111101111",0
"LOC111101110",0
"LOC111101237",0
"LOC111100683",0
"LOC111100556",0
"LOC111100555",0
"LOC111102146",0
"LOC111100191",0
"LOC111100190",0
"LOC111101253",0
"LOC111100230",0
"LOC111101365",0
"LOC111099846",0
"LOC111099845",0
"LOC111108648",0
"LOC111131392",0
"LOC111099597",0
"LOC111099795",0.476494893479329
"LOC111102147",0.686148541538893
"LOC111100010",0
"LOC111100634",0
"LOC111101751",0
"LOC111101183",0
"LOC111100725",0
"LOC111100726",0
"LOC111135999",0
"LOC111100737",0
"LOC111100734",0
"LOC111099885",0
"LOC111099713",0
"LOC111101031",0
"LOC111099818",0
"LOC111136018",0
"LOC111099992",0
"LOC111100101",0
"LOC111100857",0
"LOC111099484",0
"LOC111100557",0
"LOC111101148",0
"LOC111136014",0
"LOC111099490",0
"LOC111102162",0
"LOC111125773",0
"LOC111101753",0
"LOC111102299",0
"LOC111101418",0
"LOC111101693",0
"LOC111099803",0
"LOC111101806",0
"LOC111099850",0
"LOC111100788",0
"LOC111101799",0
"LOC111135567",0
"LOC111099799",0
"LOC111101117",0
"LOC111101120",0
"LOC111101119",0
"LOC111101033",0
"LOC111099582",0
"LOC111101063",0
"LOC111101064",0
"LOC111101060",0
"LOC111101061",0
"LOC111101852",0
"LOC111126254",0
"LOC111101834",0
"LOC111126222",0
"LOC111102274",0
"LOC111099766",0
"LOC111101414",0
"LOC111099953",0
"LOC111102171",0
"LOC111099476",0
"LOC111102173",0
"LOC111101021",0
"LOC111101022",0
"LOC111100362",0
"LOC111100364",0
"LOC111126233",0
"LOC111100366",0
"LOC111100369",0
"LOC111100367",0
"LOC111100363",0
"LOC111100324",0
"LOC111100326",0
"LOC111100325",0.683908813180685
"LOC111099994",0
"LOC111100962",0
"LOC111126207",0
"LOC111100964",0
"LOC111100963",0
"LOC111126262",0
"LOC111099610",0
"LOC111100641",0
"LOC111126193",0
"LOC111099503",0
"LOC111100878",0
"LOC111099776",0
"LOC111099772",0
"LOC111099789",0
"LOC111099773",0
"LOC111127270",0
"LOC111099786",0
"LOC111099774",0
"LOC111099779",0
"LOC111099784",0
"LOC111099785",0
"LOC111099783",0
"LOC111126271",0
"LOC111099770",0
"LOC111099781",0
"LOC111099780",0
"LOC111099771",0
"LOC111099777",0
"LOC111126242",0
"LOC111099592",0
"LOC111102234",0
"LOC111100044",0
"LOC111100042",0
"LOC111100043",0
"LOC111102179",0
"LOC111126165",0
"LOC111102290",0
"LOC111102293",0
"LOC111102291",0
"LOC111100154",0
"LOC111100327",0
"LOC111101410",0
"LOC111118494",0
"LOC111101046",0
"LOC111101051",0
"LOC111101023",0
"LOC111102249",0
"LOC111099571",0
"LOC111099426",0
"LOC111099427",0
"LOC111121258",0
"LOC111101293",0
"LOC111101787",0
"LOC111101792",0
"LOC111101851",0
"LOC111101088",0
"LOC111100382",0
"LOC111100386",0
"LOC111100384",0
"LOC111100383",0
"LOC111101027",0
"LOC111101630",0.601467143692218
"LOC111101265",0
"LOC111100479",0
"LOC111100478",0
"LOC111101642",0
"LOC111125754",0
"LOC111101710",0
"LOC111101007",0
"LOC111100466",0
"LOC111101212",0
"LOC111099859",0
"LOC111100165",0
"LOC111101859",0
"LOC111099417",0
"LOC111099802",0
"LOC111101850",0
"LOC111101409",0
"LOC111100668",0
"LOC111100376",0
"LOC111100375",0
"LOC111117581",0
"LOC111128006",0
"LOC111100504",0
"LOC111100503",0
"LOC111101889",0
"LOC111101890",0
"LOC111100632",0
"LOC111100582",0
"LOC111099729",0
"LOC111101238",0
"LOC111102251",0.52433859127574
"LOC111101101",0
"LOC111100465",0
"LOC111101387",0
"LOC111099898",0
"LOC111100374",0
"LOC111100371",0
"LOC111100373",0
"LOC111101871",0
"LOC111101722",0
"LOC111099635",0
"LOC111121435",0
"LOC111101251",0
"LOC111099929",0
"LOC111105234",0
"LOC111100013",0
"LOC111100071",0
"LOC111135904",0
"LOC111101634",0
"LOC111111362",0
"LOC111099424",0
"LOC111100316",0
"LOC111100319",0
"LOC111100317",0
"LOC111100318",0
"LOC111100629",0
"LOC111101233",0
"LOC111110124",0
"LOC111099922",0
"LOC111099925",0
"LOC111102295",0
"LOC111114641",0
"LOC111112466",0
"LOC111101489",0
"LOC111101138",0
"LOC111101143",0
"LOC111101141",0
"LOC111101140",0
"LOC111101142",0
"LOC111112494",0
"LOC111101137",0
"LOC111100477",0
"LOC111099700",0
"LOC111112488",0
"LOC111101276",0
"LOC111125879",0
"LOC111134404",0
"LOC111101105",0
"LOC111100003",0
"LOC111101618",0
"LOC111134416",0
"LOC111102204",0
"LOC111101416",0
"LOC111099711",0
"LOC111099693",0
"LOC111101435",0
"LOC111099697",0
"LOC111100673",0
"LOC111100679",0
"LOC111100671",0
"LOC111100650",0
"LOC111100651",0
"LOC111100653",0
"LOC111100677",0
"LOC111100670",0
"LOC111107575",0
"LOC111127966",0
"LOC111133136",0
"LOC111099672",0
"LOC111100631",0
"LOC111101045",0
"LOC111103250",0
"LOC111101043",0
"LOC111100005",0
"LOC111136596",0
"LOC111100083",0
"LOC111100080",0
"LOC111100082",0
"LOC111136603",0
"LOC111101830",0
"LOC111101055",0
"LOC111124017",0
"LOC111100192",0
"LOC111100193",0
"LOC111100194",0
"LOC111100062",0
"LOC111101077",0
"LOC111101076",0
"LOC111101288",0
"LOC111107584",0
"LOC111100114",0
"LOC111101506",0
"LOC111116311",0
"LOC111099687",0
"LOC111099622",0
"LOC111109190",0
"LOC111099954",0
"LOC111099937",0
"LOC111099825",0
"LOC111099625",0
"LOC111099552",0
"LOC111100470",0
"LOC111100471",0
"LOC111118476",0
"LOC111099812",0
"LOC111101018",0
"LOC111101016",0
"LOC111110370",0
"LOC111099900",0
"LOC111101167",0
"LOC111101154",0
"LOC111118829",0
"LOC111099498",0
"LOC111101020",0
"LOC111099960",0
"LOC111101568",0
"LOC111101234",0
"LOC111102242",0
"LOC111102229",0
"LOC111099684",0
"LOC111101450",0
"LOC111101822",0
"LOC111101166",0
"LOC111099544",0
"LOC111100851",0
"LOC111104635",0
"LOC111103127",0
"LOC111103988",0
"LOC111104087",0
"LOC111102631",0
"LOC111104345",0
"LOC111102811",0
"LOC111102810",0
"LOC111107600",0
"LOC111103603",0
"LOC111102915",0
"LOC111127975",0
"LOC111102363",0
"LOC111102583",0
"LOC111103801",0.549135893148064
"LOC111103558",0
"LOC111105405",0
"LOC111122247",0
"LOC111104061",0
"LOC111104065",0
"LOC111104063",0
"LOC111104066",0
"LOC111104067",0
"LOC111103612",0
"LOC111119670",0
"LOC111104062",0
"LOC111103346",0
"LOC111117949",0
"LOC111110298",0
"LOC111102475",0
"LOC111102476",0
"LOC111110515",0
"LOC111103959",0
"LOC111099701",0
"LOC111104446",0
"LOC111104589",0
"LOC111103626",0
"LOC111116477",0
"LOC111103148",0
"LOC111103150",0
"LOC111104590",0
"LOC111104657",0
"LOC111102874",0
"LOC111104138",0
"LOC111102974",0
"LOC111103195",0
"LOC111120870",0
"LOC111103188",0
"LOC111103193",0
"LOC111103197",0
"LOC111103189",0
"LOC111119994",0
"LOC111103190",0
"LOC111103192",0
"LOC111103748",0
"LOC111103191",0
"LOC111104100",0
"LOC111102627",0.426376683504467
"LOC111102144",0
"LOC111104860",0
"LOC111104704",0
"LOC111103059",0
"LOC111102801",0
"LOC111103908",0
"LOC111103907",0
"LOC111102662",0
"LOC111102614",0
"LOC111102805",0
"LOC111099987",0
"LOC111105409",0
"LOC111104149",0
"LOC111104361",0
"LOC111104360",0
"LOC111103680",0
"LOC111103831",0
"LOC111103580",0
"LOC111102518",0
"LOC111103596",0
"LOC111104141",0
"LOC111102906",0
"LOC111102907",0
"LOC111103825",0
"LOC111128645",0
"LOC111104501",0
"LOC111102513",0
"LOC111104678",0
"LOC111103692",0
"LOC111104852",0
"LOC111103434",0
"LOC111128630",0
"LOC111102882",0
"LOC111103589",0
"LOC111104151",0
"LOC111104741",0
"LOC111119548",0
"LOC111103671",0
"LOC111103811",0
"LOC111103909",0
"LOC111103910",0
"LOC111111345",0
"LOC111102822",0
"LOC111104507",0
"LOC111104264",0
"LOC111102610",0
"LOC111102751",0
"LOC111105282",0
"LOC111103930",0
"LOC111103113",0
"LOC111102551",0
"LOC111102867",0
"LOC111103883",0
"LOC111103882",0
"LOC111104708",0
"LOC111135136",0
"LOC111103970",0
"LOC111109336",0
"LOC111103829",0
"LOC111104355",0
"LOC111100388",0
"LOC111104676",0
"LOC111104803",0
"LOC111103495",0
"LOC111100392",0
"LOC111102510",0
"LOC111102351",0
"LOC111102437",0
"LOC111104873",0
"LOC111102777",0
"LOC111102843",0
"LOC111102803",0
"LOC111105422",0
"LOC111105423",0
"LOC111110917",0
"LOC111103687",0
"LOC111103690",0
"LOC111104710",0
"LOC111104381",0
"LOC111104382",0
"LOC111104380",0
"LOC111104385",0
"LOC111104383",0
"LOC111104386",0
"LOC111102463",0
"LOC111102778",0
"LOC111103501",0
"LOC111103500",0
"LOC111105215",0
"LOC111105258",0
"LOC111102380",0
"LOC111102469",0
"LOC111104587",0
"LOC111102946",0
"LOC111104130",0
"LOC111104132",0
"LOC111103337",0
"LOC111105394",0
"LOC111103976",0
"LOC111100769",0
"LOC111103570",0
"LOC111135129",0
"LOC111104699",0
"LOC111102824",0
"LOC111105304",0
"LOC111103695",0
"LOC111120074",0
"LOC111105549",0
"LOC111103934",0
"LOC111107658",0
"LOC111104374",0
"LOC111103516",0
"LOC111127185",0
"LOC111103518",0
"LOC111137851",0
"LOC111103901",0
"LOC111105391",0
"LOC111105390",0
"LOC111102839",0
"LOC111119641",0
"LOC111104406",0
"LOC111104684",0.601020144555005
"LOC111103713",0
"LOC111104545",0
"LOC111104548",0
"LOC111118692",0
"LOC111104544",0
"LOC111104333",0
"LOC111102527",0
"LOC111102872",0
"LOC111105238",0
"LOC111103182",0
"LOC111103978",0
"LOC111124109",0
"LOC111103979",0
"LOC111104421",0
"LOC111102504",0
"LOC111103275",0
"LOC111103272",0
"LOC111103273",0
"LOC111104162",0
"LOC111115766",0
"LOC111102809",0
"LOC111103175",0
"LOC111103174",0
"LOC111103128",0
"LOC111104674",0
"LOC111103027",0
"LOC111119349",0
"LOC111103928",0
"LOC111105615",0
"LOC111105616",0
"LOC111103955",0
"LOC111103218",0
"LOC111103496",0
"LOC111103497",0
"LOC111102676",0
"LOC111105485",0
"LOC111102495",0
"LOC111104115",0
"LOC111102902",0
"LOC111103984",0
"LOC111105541",0
"LOC111104781",0
"LOC111102451",0
"LOC111130247",0
"LOC111104247",0
"LOC111103858",0
"LOC111103859",0
"LOC111104637",0
"LOC111105617",0
"LOC111122300",0
"LOC111104323",0
"LOC111104349",0
"LOC111105523",0
"LOC111102836",0
"LOC111104329",0
"LOC111102865",0
"LOC111103215",0
"LOC111103214",0
"LOC111102530",0
"LOC111105597",0
"LOC111113469",0
"LOC111101819",0
"LOC111103485",0
"LOC111130169",0
"LOC111104805",0
"LOC111104518",0
"LOC111102655",0
"LOC111104588",0
"LOC111103338",0
"LOC111103339",0
"LOC111104253",0
"LOC111116170",0
"LOC111103270",0
"LOC111104055",0
"LOC111102798",0
"LOC111104812",0
"LOC111103367",0
"LOC111120590",0
"LOC111104262",0
"LOC111104058",0.483869501687895
"LOC111103872",0
"LOC111104293",0
"LOC111102916",0
"LOC111105293",0
"LOC111120570",0
"LOC111103780",0
"LOC111102866",0
"LOC111104312",0
"LOC111102960",0
"LOC111102336",0
"LOC111102337",0
"LOC111103781",0
"LOC111103555",0
"LOC111102684",0
"LOC111105241",0
"LOC111102467",0
"LOC111104428",0
"LOC111102403",0
"LOC111105467",0
"LOC111105465",0
"LOC111104484",0
"LOC111102911",0
"LOC111104435",0
"LOC111102357",0
"LOC111104574",0
"LOC111103945",0
"LOC111104179",0
"LOC111104834",0.423983572282837
"LOC111104422",0
"LOC111104878",0
"LOC111102386",0
"LOC111104845",0
"LOC111102505",0
"LOC111105457",0
"LOC111103484",0
"LOC111104654",0
"LOC111104523",0
"LOC111102942",0
"LOC111102747",0
"LOC111102584",0
"LOC111104241",0
"LOC111102728",0
"LOC111104112",0
"LOC111105298",0
"LOC111102879",0
"LOC111102878",0
"LOC111103441",0
"LOC111103443",0
"LOC111103026",0
"LOC111103835",0
"LOC111108867",0
"LOC111118020",0
"LOC111110847",0
"LOC111102433",0
"LOC111104119",0
"LOC111104121",0.470267802498109
"LOC111104120",0
"LOC111120726",0
"LOC111112060",0
"LOC111103652",0
"LOC111103649",0
"LOC111104557",0
"LOC111110602",0
"LOC111105515",0
"LOC111134785",0
"LOC111104450",0
"LOC111103587",0
"LOC111104893",0
"LOC111103389",0
"LOC111105382",0
"LOC111102900",0
"LOC111102521",0
"LOC111103814",0
"LOC111104398",0
"LOC111103875",0
"LOC111136359",0
"LOC111103877",0
"LOC111103698",0
"LOC111103696",0
"LOC111118757",0
"LOC111115529",0
"LOC111104221",0
"LOC111102768",0
"LOC111132450",0
"LOC111104455",0
"LOC111104456",0
"LOC111103956",0
"LOC111104314",0
"LOC111105624",0
"LOC111104223",0
"LOC111103635",0
"LOC111104624",0
"LOC111102517",0
"LOC111104402",0
"LOC111102593",0
"LOC111103790",0
"LOC111103792",0
"LOC111103793",0
"LOC111105503",0
"LOC111104782",0.649292882245677
"LOC111120614",0
"LOC111102571",0
"LOC111102656",0
"LOC111105507",0
"LOC111105246",0
"LOC111105245",0
"LOC111102345",0
"LOC111105279",0
"LOC111102444",0
"LOC111103095",0
"LOC111103294",0
"LOC111103293",0
"LOC111104917",0
"LOC111107696",0
"LOC111104918",0
"LOC111103595",0
"LOC111104441",0
"LOC111104628",0
"LOC111110319",0
"LOC111102683",0
"LOC111104248",0
"LOC111118420",0
"LOC111103151",0
"LOC111104721",0
"LOC111118447",0
"LOC111118440",0
"LOC111102654",0
"LOC111102642",0
"LOC111104289",0
"LOC111118428",0
"LOC111104143",0
"LOC111102369",0
"LOC111104591",0
"LOC111102897",0
"LOC111104445",0
"LOC111104404",0
"LOC111104408",0
"LOC111104051",0
"LOC111105471",0
"LOC111134379",0
"LOC111104572",0
"LOC111105295",0
"LOC111105296",0
"LOC111102997",0
"LOC111134396",0
"LOC111103381",0
"LOC111118316",0
"LOC111103948",0
"LOC111103947",0
"LOC111103234",0
"LOC111134389",0
"LOC111103235",0
"LOC111104108",0
"LOC111102569",0
"LOC111104473",0
"LOC111108814",0
"LOC111102406",0
"LOC111103535",0
"LOC111103529",0
"LOC111103527",0
"LOC111107703",0
"LOC111103530",0
"LOC111107715",0
"LOC111103949",0
"LOC111103931",0
"LOC111115292",0
"LOC111104502",0
"LOC111103503",0
"LOC111128699",0
"LOC111104010",0
"LOC111118739",0
"LOC111103246",0
"LOC111102767",0
"LOC111105628",0
"LOC111104461",0
"LOC111104405",0
"LOC111120972",0
"LOC111104388",0
"LOC111105464",0
"LOC111104668",0
"LOC111103894",0
"LOC111103896",0
"LOC111103895",0
"LOC111120996",0
"LOC111105580",0
"LOC111105256",0
"LOC111103868",0
"LOC111103867",0
"LOC111109243",0
"LOC111121006",0
"LOC111105257",0
"LOC111105499",0
"LOC111120966",0
"LOC111102690",0
"LOC111102580",0
"LOC111103104",0
"LOC111102939",0
"LOC111120986",0
"LOC111102492",0
"LOC111102493",0
"LOC111102494",0
"LOC111102791",0
"LOC111104022",0
"LOC111104245",0
"LOC111103006",0
"LOC111104174",0
"LOC111103900",0
"LOC111102500",0
"LOC111102825",0
"LOC111102602",0
"LOC111102435",0
"LOC111104874",0
"LOC111104171",0
"LOC111104173",0
"LOC111103213",0
"LOC111104434",0
"LOC111102967",0
"LOC111104442",0
"LOC111102564",0
"LOC111104419",0
"LOC111121713",0
"LOC111105086",0
"LOC111105266",0
"LOC111105277",0
"LOC111104804",0
"LOC111134171",0
"LOC111104145",0
"LOC111105216",0
"LOC111103986",0
"LOC111104414",0
"LOC111104042",0
"LOC111105421",0
"LOC111104634",0
"LOC111102894",0
"LOC111102573",0
"LOC111102572",0
"LOC111105462",0
"LOC111104029",0
"LOC111120130",0
"LOC111104208",0
"LOC111104211",0
"LOC111104184",0
"LOC111109966",0
"LOC111104200",0
"LOC111104972",0
"LOC111104199",0
"LOC111104197",0
"LOC111104190",0
"LOC111104193",0
"LOC111104180",0
"LOC111104183",0
"LOC111104194",0
"LOC111104201",0
"LOC111104191",0
"LOC111104209",0
"LOC111121176",0
"LOC111104195",0
"LOC111104196",0
"LOC111104189",0
"LOC111102989",0
"LOC111131563",0
"LOC111103001",0
"LOC111103004",0
"LOC111103000",0
"LOC111103002",0
"LOC111114397",0
"LOC111102639",0
"LOC111102713",0
"LOC111103379",0
"LOC111103378",0
"LOC111105632",0
"LOC111104839",0
"LOC111103514",0
"LOC111103940",0
"LOC111103762",0
"LOC111103767",0
"LOC111111295",0
"LOC111104982",0
"LOC111130185",0
"LOC111103761",0
"LOC111102335",0
"LOC111105294",0
"LOC111104123",0
"LOC111102596",0
"LOC111103707",0
"LOC111103710",0.687117804106713
"LOC111103709",0
"LOC111104027",0
"LOC111104028",0
"LOC111103855",0
"LOC111102685",0
"LOC111102668",0
"LOC111103975",0
"LOC111135097",0
"LOC111102688",0
"LOC111104084",0
"LOC111104694",0
"LOC111104044",0
"LOC111104439",0
"LOC111103804",0
"LOC111102898",0
"LOC111125674",0
"LOC111104118",0
"LOC111102928",0
"LOC111102926",0
"LOC111102921",0
"LOC111121072",0
"LOC111104160",0
"LOC111102904",0
"LOC111102595",0
"LOC111103429",0
"LOC111104584",0
"LOC111104060",0
"LOC111103594",0
"LOC111104266",0
"LOC111104368",0
"LOC111105459",0
"LOC111102823",0
"LOC111105448",0
"LOC111115619",0
"LOC111105449",0
"LOC111104403",0
"LOC111103921",0
"LOC111105586",0
"LOC111103317",0
"LOC111103320",0
"LOC111105411",0
"LOC111104485",0
"LOC111102689",0
"LOC111117672",0
"LOC111102841",0
"LOC111105372",0
"LOC111102514",0
"LOC111105851",0
"LOC111105604",0
"LOC111105310",0
"LOC111102964",0
"LOC111103158",0
"LOC111103157",0
"LOC111103156",0
"LOC111103155",0
"LOC111101603",0
"LOC111103826",0
"LOC111104551",0
"LOC111104269",0
"LOC111103260",0
"LOC111104328",0
"LOC111121033",0
"LOC111102409",0
"LOC111104838",0
"LOC111104102",0
"LOC111104101",0
"LOC111103498",0
"LOC111103499",0
"LOC111103810",0
"LOC111121050",0
"LOC111103143",0
"LOC111103144",0
"LOC111102649",0
"LOC111105285",0
"LOC111103991",0
"LOC111104443",0
"LOC111103655",0
"LOC111103073",0
"LOC111104479",0
"LOC111102731",0
"LOC111104600",0
"LOC111110619",0
"LOC111103253",0
"LOC111103252",0
"LOC111104690",0
"LOC111119188",0
"LOC111103402",0
"LOC111103420",0
"LOC111103394",0
"LOC111103411",0
"LOC111103409",0
"LOC111103422",0
"LOC111103421",0
"LOC111103423",0
"LOC111103412",0
"LOC111103395",0
"LOC111103399",0
"LOC111103396",0
"LOC111103405",0
"LOC111103398",0
"LOC111103415",0
"LOC111103416",0
"LOC111103414",0
"LOC111103407",0
"LOC111103400",0
"LOC111103408",0
"LOC111114865",0
"LOC111105013",0
"LOC111105446",0
"LOC111103977",0
"LOC111105575",0
"LOC111102788",0
"LOC111100625",0
"LOC111102790",0
"LOC111104224",0
"LOC111104230",0
"LOC111104228",0
"LOC111104226",0
"LOC111103391",0
"LOC111103392",0
"LOC111102817",0
"LOC111104103",0
"LOC111121775",0
"LOC111102526",0
"LOC111104466",0
"LOC111104090",0
"LOC111104089",0
"LOC111103451",0
"LOC111103452",0
"LOC111103739",0
"LOC111103538",0
"LOC111104685",0
"LOC111103539",0
"LOC111102590",0
"LOC111104723",0
"LOC111104252",0
"LOC111104168",0
"LOC111105024",0
"LOC111105027",0
"LOC111110758",0
"LOC111103590",0
"LOC111104424",0
"LOC111105283",0
"LOC111104294",0
"LOC111104295",0
"LOC111102609",0
"LOC111102608",0
"LOC111102350",0
"LOC111103427",0
"LOC111103428",0
"LOC111103329",0
"LOC111103333",0
"LOC111103331",0
"LOC111103332",0
"LOC111103334",0
"LOC111104430",0
"LOC111102871",0
"LOC111104671",0
"LOC111103325",0
"LOC111103326",0
"LOC111104080",0
"LOC111105429",0
"LOC111110504",0
"LOC111104765",0
"LOC111105029",0
"LOC111103874",0
"LOC111105314",0
"LOC111105312",0
"LOC111105030",0
"LOC111104018",0
"LOC111103914",0
"LOC111103579",0
"LOC111103225",0
"LOC111103226",0
"LOC111103926",0
"LOC111103927",0
"LOC111102779",0
"LOC111102780",0
"LOC111103445",0
"LOC111103444",0
"LOC111102385",0
"LOC111104059",0
"LOC111104514",0
"LOC111104515",0
"LOC111103824",0
"LOC111103513",0
"LOC111103560",0
"LOC111103563",0
"LOC111103564",0
"LOC111130258",0
"LOC111103803",0
"LOC111103802",0
"LOC111102348",0
"LOC111110976",0
"LOC111104471",0
"LOC111105603",0
"LOC111102446",0
"LOC111104440",0
"LOC111105308",0
"LOC111102935",0
"LOC111103512",0
"LOC111102474",0
"LOC111119868",0
"LOC111105531",0
"LOC111102525",0
"LOC111104075",0
"LOC111104155",0
"LOC111112793",0
"LOC111102515",0
"LOC111103796",0
"LOC111118845",0
"LOC111102818",0
"LOC111103912",0
"LOC111105440",0
"LOC111103453",0
"LOC111104451",0
"LOC111103837",0
"LOC111103838",0
"LOC111107770",0
"LOC111103852",0
"LOC111112862",0
"LOC111103856",0
"LOC111103857",0
"LOC111103722",0
"LOC111118341",0
"LOC111105373",0
"LOC111101079",0
"LOC111102895",0
"LOC111104222",0
"LOC111103817",0
"LOC111124761",0
"LOC111104348",0
"LOC111102619",0
"LOC111102432",0
"LOC111104418",0
"LOC111102869",0
"LOC111104744",0
"LOC111103547",0
"LOC111104793",0
"LOC111105376",0
"LOC111104792",0
"LOC111104705",0
"LOC111102237",0
"LOC111103223",0
"LOC111104278",0
"LOC111104376",0
"LOC111103963",0
"LOC111103962",0
"LOC111104817",0
"LOC111103630",0
"LOC111103629",0
"LOC111104632",0
"LOC111104688",0
"LOC111104689",0
"LOC111104104",0
"LOC111104369",0
"LOC111102607",0
"LOC111104020",0
"LOC111104575",0
"LOC111102230",0
"LOC111103046",0
"LOC111104426",0
"LOC111104136",0.667795755618865
"LOC111104137",0
"LOC111105262",0
"LOC111105261",0
"LOC111110551",0
"LOC111104334",0
"LOC111102850",0
"LOC111103881",0
"LOC111103879",0
"LOC111104156",0
"LOC111103217",0
"LOC111105510",0
"LOC111105511",0
"LOC111105509",0
"LOC111102645",0
"LOC111105051",0
"LOC111105326",0
"LOC111105345",0
"LOC111124729",0
"LOC111109013",0
"LOC111105321",0
"LOC111120862",0
"LOC111105328",0
"LOC111105332",0
"LOC111105324",0
"LOC111105331",0
"LOC111105327",0
"LOC111136982",0
"LOC111105349",0
"LOC111105352",0
"LOC111136993",0
"LOC111102846",0
"LOC111103886",0
"LOC111104586",0
"LOC111104032",0
"LOC111105056",0
"LOC111103363",0
"LOC111103359",0
"LOC111103360",0
"LOC111103362",0
"LOC111102920",0
"LOC111104237",0
"LOC111104742",0
"LOC111102844",0
"LOC111102464",0
"LOC111104007",0
"LOC111103309",0
"LOC111103311",0
"LOC111103310",0
"LOC111102678",0
"LOC111103987",0
"LOC111104718",0
"LOC111104086",0
"LOC111112095",0
"LOC111103053",0
"LOC111104358",0
"LOC111102675",0
"LOC111104094",0
"LOC111104483",0
"LOC111105573",0
"LOC111104176",0
"LOC111104175",0
"LOC111102549",0
"LOC111102633",0
"LOC111104392",0
"LOC111104169",0
"LOC111103993",0
"LOC111102498",0
"LOC111104256",0
"LOC111102669",0
"LOC111105434",0
"LOC111105433",0
"LOC111103352",0
"LOC111103351",0
"LOC111103354",0
"LOC111105546",0
"LOC111104603",0
"LOC111102641",0
"LOC111104159",0
"LOC111104308",0
"LOC111105063",0
"LOC111103611",0.74325495262888
"LOC111104017",0
"LOC111104649",0
"LOC111103944",0
"LOC111105379",0
"LOC111136801",0
"LOC111104244",0
"LOC111105064",0
"LOC111102361",0
"LOC111102411",0
"LOC111102410",0
"LOC111102612",0.711638111700705
"LOC111104146",0
"LOC111103467",0
"LOC111112369",0
"LOC111103472",0
"LOC111104274",0
"LOC111102754",0
"LOC111104566",0
"LOC111120234",0
"LOC111102697",0
"LOC111104371",0
"LOC111130039",0
"LOC111103044",0
"LOC111103646",0
"LOC111103836",0
"LOC111104342",0
"LOC111104396",0
"LOC111102490",0
"LOC111104362",0
"LOC111102373",0
"LOC111104315",0
"LOC111103994",0
"LOC111103465",0
"LOC111104795",0
"LOC111102797",0
"LOC111102870",0
"LOC111112558",0
"LOC111102687",0
"LOC111102686",0
"LOC111104367",0
"LOC111103279",0
"LOC111103744",0
"LOC111105633",0
"LOC111113301",0
"LOC111104866",0
"LOC111104125",0
"LOC111105629",0
"LOC111103373",0
"LOC111103372",0
"LOC111103374",0
"LOC111104158",0
"LOC111105303",0
"LOC111103884",0
"LOC111104802",0
"LOC111103778",0
"LOC111103989",0
"LOC111105529",0
"LOC111105527",0
"LOC111105526",0
"LOC111131872",0
"LOC111104629",0
"LOC111103449",0
"LOC111103448",0
"LOC111103450",0
"LOC111103892",0
"LOC111103891",0
"LOC111103893",0
"LOC111104670",0
"LOC111103614",0
"LOC111114559",0
"LOC111103305",0
"LOC111103307",0
"LOC111104148",0
"LOC111104147",0
"LOC111104284",0
"LOC111104285",0
"LOC111104287",0
"LOC111126146",0
"LOC111104286",0
"LOC111103618",0
"LOC111103620",0
"LOC111103619",0
"LOC111102659",0
"LOC111103821",0
"LOC111103823",0
"LOC111104164",0
"LOC111104165",0
"LOC111133196",0
"LOC111104167",0
"LOC111104166",0
"LOC111104133",0
"LOC111104277",0
"LOC111105525",0
"LOC111104652",0
"LOC111104650",0
"LOC111105096",0
"LOC111104275",0
"LOC111103873",0
"LOC111104144",0
"LOC111103812",0
"LOC111103813",0
"LOC111104500",0
"LOC111115421",0
"LOC111104395",0
"LOC111104752",0
"LOC111104754",0
"LOC111104753",0
"LOC111105082",0
"LOC111104702",0
"LOC111102892",0
"LOC111102890",0
"LOC111114011",0
"LOC111105083",0
"LOC111102889",0
"LOC111102891",0
"LOC111104864",0
"LOC111104330",0
