"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-308 0.718547857550803 3 2 "GO:0007269;GO:0099643;GO:0023061" "signal release from synapse" 0.922826258019103
-155 0.46288093534913 2 33 "GO:0007275;GO:0048856" "anatomical structure development" 0.901238531504009
87 0.885711581776334 4 4 "GO:0007411;GO:0097485" "axon guidance" 0.964529207997984
-780 0.360382470439112 3 2 "GO:0007416;GO:0050808" "synapse organization" 0.88492878454756
649 0.446671848122778 2 2 "GO:0007417;GO:0048731" "central nervous system development" 0.898576042348603
-166 0.663065797135774 3 10 "GO:0007600;GO:0050877;GO:0003008" "system process" 0.916133553398681
-324 0.642418513607948 5 3 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.916133553398681
-380 0.529035824998575 5 4 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.909916539474597
277 0.745909543687606 2 2 "GO:0007631;GO:0007610" "feeding behavior" 0.932271249474193
-248 0.336635042731645 2 22 "GO:0008033" "tRNA processing" 0.884073454417705
376 0.659394118465842 5 2 "GO:0008053;GO:0048284" "mitochondrial fusion" 0.916133553398681
300 0.291929898726742 4 18 "GO:0008202;GO:0006694" "steroid metabolic process" 0.859866247158767
929 0.0853525013062849 3 5 "GO:0008207" "C21-steroid hormone metabolic process" 0.601178487461659
997 0.0288464844883468 3 7 "GO:0008209;GO:0008210" "androgen metabolic process" 0.40665341489201
-217 0.532865783204281 3 12 "GO:0008272;GO:0072348" "sulfur compound transport" 0.909916539474597
-251 0.318658420094603 1 23 "GO:0008283" "cell population proliferation" 0.883313454206005
359 0.552087985900511 2 4 "GO:0008285" "negative regulation of cell population proliferation" 0.909916539474597
-187 0.624112685682203 4 10 "GO:0008299;GO:0006720" "isoprenoid metabolic process" 0.916133553398681
1051 0.217975422233587 2 2 "GO:0008360" "regulation of cell shape" 0.800089740259996
-1218 0.0240313319055161 3 5 "GO:0008380" "RNA splicing" 0.399289822430114
432 0.00443476450456091 3 64 "GO:0008610" "lipid biosynthetic process" 0.205266242782534
71 0.852643406743651 4 10 "GO:0008654" "phospholipid biosynthetic process" 0.964529207997984
-130 0.341798764325198 2 79 "GO:0009057" "macromolecule catabolic process" 0.884073454417705
212 0.00693965950022145 2 252 "GO:0009059;GO:0034645" "macromolecule biosynthetic process" 0.264769697380607
188 0.209566270668134 5 66 "GO:0009064" "glutamine family amino acid metabolic process" 0.796852768272272
-1759 0.00355105197256265 2 4 "GO:0009065" "glutamine family amino acid catabolic process" 0.177006282940046
250 0.0811750533974351 5 72 "GO:0009066" "aspartate family amino acid metabolic process" 0.588825390747166
78 0.563306732792718 2 81 "GO:0009069" "serine family amino acid metabolic process" 0.914424963810425
429 0.239084342322322 2 11 "GO:0009070" "serine family amino acid biosynthetic process" 0.819717745105104
-63 0.586399830040177 5 113 "GO:0009072" "aromatic amino acid family metabolic process" 0.915712086685452
-80 0.826507610217016 5 11 "GO:0009073;GO:0006571;GO:0009095" "aromatic amino acid family biosynthetic process, prephenate pathway" 0.964529207997984
-868 0.0127960591932999 2 12 "GO:0009074;GO:0006569;GO:0046218;GO:0042402;GO:0042436;GO:0009310" "aromatic amino acid family catabolic process" 0.321922837510062
273 0.325789993140795 5 19 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.883313454206005
34 0.918082672482191 3 13 "GO:0009086;GO:0000097;GO:0009067" "aspartate family amino acid biosynthetic process" 0.97457536029865
-176 0.679361096803022 7 8 "GO:0009094;GO:1902223" "erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process" 0.918798920037561
385 0.313822916892771 6 10 "GO:0009097;GO:0009082;GO:0009098" "isoleucine biosynthetic process" 0.883313454206005
-370 0.664923660662294 2 2 "GO:0009099" "valine biosynthetic process" 0.916745812998227
-140 0.453448095444434 2 42 "GO:0009108" "coenzyme biosynthetic process" 0.898576042348603
725 0.17937029515033 3 5 "GO:0009113" "purine nucleobase biosynthetic process" 0.779702814389979
380 0.131375043329599 2 23 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.698330947492549
235 0.032283510743819 2 124 "GO:0009117;GO:0006753" "nucleoside phosphate metabolic process" 0.40665341489201
213 0.290546084266395 5 36 "GO:0009132;GO:0006165;GO:0046939" "nucleoside diphosphate metabolic process" 0.859866247158767
212 0.725795210314281 2 4 "GO:0009143" "nucleoside triphosphate catabolic process" 0.924156918766143
272 0.0460328973277002 3 80 "GO:0009150;GO:0006163;GO:0009259;GO:0019693" "purine nucleotide metabolic process" 0.48111802368306
434 0.00853544101744987 2 54 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "purine-containing compound biosynthetic process" 0.291103462068817
-23 0.96972326023682 5 4 "GO:0009156;GO:0009124;GO:0009161;GO:0009123;GO:0009168;GO:0009127;GO:0009167;GO:0009126" "nucleoside monophosphate metabolic process" 0.983381334324662
905 0.00691013622375464 6 13 "GO:0009163;GO:0042455;GO:0046128;GO:0042278;GO:0009119;GO:1901659" "ribonucleoside metabolic process" 0.264769697380607
161 0.215793513215441 2 88 "GO:0009165;GO:1901293;GO:0090407" "organophosphate biosynthetic process" 0.800089740259996
763 0.121533539819928 5 6 "GO:0009166" "nucleotide catabolic process" 0.68958321598499
1648 0.0533344949232362 6 2 "GO:0009186" "deoxyribonucleoside diphosphate metabolic process" 0.519598169028555
219 0.364499059678569 2 25 "GO:0009190;GO:0009187" "cyclic nucleotide metabolic process" 0.88492878454756
672 0.0129166570605889 7 20 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.321922837510062
-806 0.344590368357572 2 2 "GO:0009225" "nucleotide-sugar metabolic process" 0.88492878454756
478 0.103046489665846 3 17 "GO:0009247;GO:0046467" "membrane lipid biosynthetic process" 0.654648287288904
-1022 0.0581627676002942 5 5 "GO:0009252;GO:0044038;GO:0044036;GO:0070589" "cell wall macromolecule biosynthetic process" 0.523464908402648
400 0.639559327968482 2 2 "GO:0009254" "peptidoglycan turnover" 0.916133553398681
-583 0.333890799787422 5 4 "GO:0009256" "10-formyltetrahydrofolate metabolic process" 0.884073454417705
-868 0.30874478525852 6 2 "GO:0009258;GO:0009397;GO:0043649;GO:0009109;GO:0042560" "10-formyltetrahydrofolate catabolic process" 0.883313454206005
-1532 0.0724728590502992 3 2 "GO:0009301;GO:0098781" "ncRNA transcription" 0.56581220077824
-129 0.594574776173252 5 25 "GO:0009395" "phospholipid catabolic process" 0.915712086685452
-25 0.95261345929064 4 8 "GO:0009396;GO:0042559" "pteridine-containing compound biosynthetic process" 0.97890641415363
-893 0.295285225582199 3 2 "GO:0009405;GO:0044419" "pathogenesis" 0.861913631429121
349 0.479026443101544 2 6 "GO:0009408;GO:0009266" "response to temperature stimulus" 0.905928998131972
-606 0.112352466695011 5 10 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "pyridine nucleotide biosynthetic process" 0.680414938489412
-422 0.620806799660954 2 2 "GO:0009448" "gamma-aminobutyric acid metabolic process" 0.916133553398681
-310 0.417449951278055 2 10 "GO:0009451" "RNA modification" 0.886756850637645
12 0.978110157059053 2 8 "GO:0009628" "response to abiotic stimulus" 0.985715990317677
-548 0.265835244490978 2 6 "GO:0009653" "anatomical structure morphogenesis" 0.844287193378639
-121 0.309887907628302 3 105 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.883313454206005
-391 0.391196638547878 3 7 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of cell communication" 0.886756850637645
-381 0.274914502782242 3 12 "GO:0010033;GO:1901698;GO:0042221" "response to chemical" 0.844287193378639
224 0.748118903899044 3 3 "GO:0010040;GO:0010039;GO:0010038;GO:0010035" "response to inorganic substance" 0.932271249474193
-1565 0.0665286938626622 3 2 "GO:0010133;GO:0006562" "proline catabolic process" 0.5457037167469
-1160 0.174083672889085 3 2 "GO:0010172;GO:0010171;GO:0048598" "body morphogenesis" 0.777886385718583
-541 0.272440391085423 4 6 "GO:0010243" "response to organonitrogen compound" 0.844287193378639
1850 0.0301161398720098 7 2 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 0.40665341489201
-39 0.870832221515616 2 25 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of metabolic process" 0.964529207997984
51 0.861691853321142 4 17 "GO:0010629;GO:0010605;GO:0009892" "negative regulation of macromolecule metabolic process" 0.964529207997984
136 0.844890552570031 2 3 "GO:0010769" "regulation of cell morphogenesis involved in differentiation" 0.964529207997984
-1247 0.14394727526179 4 2 "GO:0015012;GO:0030166;GO:0030201;GO:0006029;GO:0009101;GO:0009100" "proteoglycan metabolic process" 0.728733081012812
-590 0.397271683122792 2 3 "GO:0015074" "DNA integration" 0.886756850637645
-105 0.418605326430582 2 89 "GO:0015672" "monovalent inorganic cation transport" 0.886756850637645
-235 0.783040689381933 3 2 "GO:0015689" "molybdate ion transport" 0.959054516539983
-280 0.642373365801538 3 4 "GO:0015693" "magnesium ion transport" 0.916133553398681
-1439 0.0915940430347058 2 2 "GO:0015696" "ammonium transport" 0.620807865115403
94 0.642979819961412 2 36 "GO:0015698" "inorganic anion transport" 0.916133553398681
505 0.186424673621832 2 10 "GO:0015701" "bicarbonate transport" 0.787568059101763
400 0.0919715355726523 2 26 "GO:0015711" "organic anion transport" 0.620807865115403
549 0.519785190655026 7 2 "GO:0015908;GO:0015718;GO:0046942;GO:0015849" "monocarboxylic acid transport" 0.909916539474597
247 0.517953317816915 6 10 "GO:0015914;GO:0015748" "organophosphate ester transport" 0.909916539474597
338 0.459219740178009 2 7 "GO:0015917" "aminophospholipid transport" 0.899016288928549
-629 0.0714147745380058 2 12 "GO:0015931" "nucleobase-containing compound transport" 0.564350901227168
-356 0.509293630413493 3 5 "GO:0015937;GO:0015936" "coenzyme A metabolic process" 0.909916539474597
773 0.0700386051827245 3 8 "GO:0015947;GO:0043446" "cellular alkane metabolic process" 0.564350901227168
-184 0.648081224938129 1 9 "GO:0015976" "carbon utilization" 0.916133553398681
-168 0.630685021241786 3 12 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.916133553398681
703 0.0806383322534709 7 9 "GO:0015986;GO:0006754;GO:0015985;GO:1902600" "ATP biosynthetic process" 0.588825390747166
194 0.649738325283976 3 8 "GO:0015994" "chlorophyll metabolic process" 0.916133553398681
-46 0.640881503094519 2 153 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.916133553398681
-28 0.951350356887181 6 7 "GO:0016055;GO:1905114" "Wnt signaling pathway" 0.97890641415363
-41 0.649121688451578 5 189 "GO:0016070" "RNA metabolic process" 0.916133553398681
-179 0.41117995091184 2 31 "GO:0016071" "mRNA metabolic process" 0.886756850637645
1095 0.199302633286798 7 2 "GO:0016075;GO:0034661" "rRNA catabolic process" 0.790623446119957
-89 0.883419062359601 2 4 "GO:0016114" "terpenoid biosynthetic process" 0.964529207997984
122 0.886902552294616 2 2 "GO:0016125" "sterol metabolic process" 0.964529207997984
222 0.078240776161277 4 94 "GO:0016192" "vesicle-mediated transport" 0.588825390747166
327 0.506800024783937 2 6 "GO:0016197" "endosomal transport" 0.909916539474597
-271 0.457076428651192 4 11 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 0.898949015794894
-816 0.338932017324113 5 2 "GO:0016255" "attachment of GPI anchor to protein" 0.884073454417705
70 0.878214083552362 3 7 "GO:0016266;GO:0006493" "protein O-linked glycosylation" 0.964529207997984
7 0.933872764882229 2 207 "GO:0016310" "phosphorylation" 0.97890641415363
27 0.975436292769264 2 2 "GO:0016482" "cytosolic transport" 0.984584563432545
361 0.39712215919245 3 8 "GO:0016485;GO:0051604" "protein maturation" 0.886756850637645
-82 0.548879395542191 2 80 "GO:0016567;GO:0032446" "protein ubiquitination" 0.909916539474597
-282 0.274829924438814 4 22 "GO:0016570;GO:0016569" "covalent chromatin modification" 0.844287193378639
-259 0.192769439072612 2 37 "GO:0016579;GO:0070646" "protein deubiquitination" 0.790598712145902
139 0.522049662841652 4 31 "GO:0016999" "antibiotic metabolic process" 0.909916539474597
60 0.512492128129302 3 181 "GO:0017144" "drug metabolic process" 0.909916539474597
150 0.860565156231693 2 2 "GO:0017148;GO:0034249" "negative regulation of translation" 0.964529207997984
-464 0.586863936858377 6 2 "GO:0017158;GO:1903305;GO:0017157;GO:0060627" "regulation of regulated secretory pathway" 0.915712086685452
-52 0.93107811148947 7 4 "GO:0018022;GO:0034968;GO:0016571" "histone methylation" 0.97890641415363
77 0.379581710885068 2 198 "GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.886756850637645
-222 0.435813182213152 5 18 "GO:0018193" "peptidyl-amino acid modification" 0.893416496155683
-414 0.184383150222614 7 15 "GO:0018205;GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473;GO:0043543" "peptidyl-lysine modification" 0.787568059101763
-222 0.713382729933035 5 4 "GO:0018342;GO:0097354" "protein prenylation" 0.922826258019103
-105 0.8621804733048 7 4 "GO:0018401;GO:0019511;GO:0018126;GO:0018208" "peptidyl-proline hydroxylation" 0.964529207997984
-14 0.959617726656533 4 18 "GO:0018874" "benzoate metabolic process" 0.97890641415363
-432 0.535592021563775 4 3 "GO:0019264" "glycine biosynthetic process from serine" 0.909916539474597
-1185 0.164977770904888 4 2 "GO:0019285;GO:0019695;GO:0031456;GO:0031455" "choline metabolic process" 0.759268599792106
-150 0.317654017045353 2 66 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.883313454206005
-424 0.543188698118161 6 3 "GO:0019427;GO:0006083" "acetyl-CoA biosynthetic process from acetate" 0.909916539474597
35 0.849736695038311 2 44 "GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.964529207997984
-602 0.187210825480635 5 7 "GO:0019441;GO:0070189" "kynurenine metabolic process" 0.787568059101763
354 0.472319586183579 4 6 "GO:0019482" "beta-alanine metabolic process" 0.905512106056092
-976 0.070662537309194 4 5 "GO:0019497;GO:0042196;GO:0042197" "hexachlorocyclohexane metabolic process" 0.564350901227168
260 0.709620407107813 6 3 "GO:0019509;GO:0071267;GO:0043102;GO:0071265" "L-methionine biosynthetic process" 0.921511069751228
1500 0.0787451065359666 5 2 "GO:0019510;GO:0046130;GO:0046498;GO:0006152;GO:0042454;GO:0009164;GO:0072523;GO:0034656;GO:1901658" "S-adenosylhomocysteine metabolic process" 0.588825390747166
168 0.0570335777561094 2 195 "GO:0019637" "organophosphate metabolic process" 0.523464908402648
466 0.200748482143936 3 11 "GO:0019643;GO:0015977" "reductive tricarboxylic acid cycle" 0.790623446119957
-80 0.784411873095974 2 17 "GO:0019725" "cellular homeostasis" 0.959054516539983
10 0.975468039697059 4 13 "GO:0019751" "polyol metabolic process" 0.984584563432545
75 0.237949816383733 3 398 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.819717745105104
-537 0.52895585207417 3 2 "GO:0019805;GO:0046874" "quinolinate biosynthetic process" 0.909916539474597
153 0.535464076972129 2 24 "GO:0022402" "cell cycle process" 0.909916539474597
503 0.351757341463297 2 5 "GO:0022604" "regulation of cell morphogenesis" 0.88492878454756
-35 0.840244698655577 3 48 "GO:0022607" "cellular component assembly" 0.964529207997984
164 0.576341748559988 3 17 "GO:0022900;GO:0022904" "electron transport chain" 0.915712086685452
-191 0.0817813042704397 2 124 "GO:0030001" "metal ion transport" 0.588825390747166
606 0.477371308465928 2 2 "GO:0030010" "establishment of cell polarity" 0.905928998131972
-209 0.60359195202671 4 9 "GO:0030036;GO:0030029" "actin filament-based process" 0.916133553398681
126 0.883197841562467 4 2 "GO:0030091" "protein repair" 0.964529207997984
125 0.884123783030779 5 2 "GO:0030097;GO:0048534" "hemopoiesis" 0.964529207997984
-355 0.677753511411992 5 2 "GO:0030149;GO:0046466" "sphingolipid catabolic process" 0.918798920037561
-410 0.496712878622676 2 4 "GO:0030154;GO:0048869" "cellular developmental process" 0.909916539474597
251 0.471078829089751 3 12 "GO:0030163" "protein catabolic process" 0.905512106056092
-222 0.314081914978931 2 30 "GO:0030203" "glycosaminoglycan metabolic process" 0.883313454206005
854 0.31661530873514 3 2 "GO:0030206;GO:0030204" "chondroitin sulfate biosynthetic process" 0.883313454206005
118 0.64800755521928 4 22 "GO:0030258" "lipid modification" 0.916133553398681
-497 0.475918021126877 7 3 "GO:0030433;GO:0036503" "ubiquitin-dependent ERAD pathway" 0.905928998131972
-1045 0.220837161066108 4 2 "GO:0030488;GO:0001510" "tRNA methylation" 0.800089740259996
-1345 0.114979453211408 6 2 "GO:0030512;GO:0017015;GO:0090101;GO:1903845;GO:0090092;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 0.681807813962687
-682 0.258060446584514 6 4 "GO:0030833;GO:0008064;GO:0032271;GO:0030832;GO:0110053;GO:0043254;GO:1902903;GO:0044087" "regulation of actin polymerization or depolymerization" 0.844287193378639
62 0.918886407080163 4 4 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.97457536029865
1591 0.062133422263469 2 2 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.529769179299052
518 0.544031784938755 3 2 "GO:0031175" "neuron projection development" 0.909916539474597
-947 0.267025374681781 3 2 "GO:0031293;GO:0033619" "membrane protein intracellular domain proteolysis" 0.844287193378639
768 0.270352528716998 2 3 "GO:0031297;GO:0045005" "replication fork processing" 0.844287193378639
53 0.951129396924428 4 2 "GO:0031329;GO:0009894" "regulation of catabolic process" 0.97890641415363
375 0.229318337492336 2 15 "GO:0031399" "regulation of protein modification process" 0.808991408779549
302 0.4524120545002 3 9 "GO:0031401;GO:0032270;GO:0051247" "positive regulation of protein metabolic process" 0.898576042348603
-104 0.832711011344522 4 6 "GO:0031503" "protein-containing complex localization" 0.964529207997984
567 0.50655985983408 7 2 "GO:0031532;GO:0048814;GO:0050773;GO:0010975;GO:0045664;GO:0050767;GO:0051960" "regulation of dendrite morphogenesis" 0.909916539474597
260 0.761054102992164 6 2 "GO:0031848;GO:0043247;GO:0000723;GO:0032200;GO:0060249" "telomere maintenance in response to DNA damage" 0.942950399118398
-724 0.396235965439752 5 2 "GO:0031929" "TOR signaling" 0.886756850637645
-222 0.681106420392054 7 5 "GO:0032008;GO:0032006" "regulation of TOR signaling" 0.918798920037561
-465 0.223803352374574 2 10 "GO:0032012" "regulation of ARF protein signal transduction" 0.801240731153171
69 0.880688281000607 3 7 "GO:0032088;GO:0043433;GO:0051090;GO:0098542;GO:0051707;GO:0043207;GO:0009607;GO:0008063;GO:0045087" "negative regulation of DNA-binding transcription factor activity" 0.964529207997984
548 0.363974410276108 2 4 "GO:0032147" "activation of protein kinase activity" 0.88492878454756
-104 0.819244178040584 2 7 "GO:0032222" "regulation of synaptic transmission, cholinergic" 0.964529207997984
315 0.141287044075236 5 32 "GO:0032268;GO:0051246" "regulation of cellular protein metabolic process" 0.724488091159034
313 0.603953580042584 3 4 "GO:0032269;GO:0051248" "negative regulation of protein metabolic process" 0.916133553398681
-448 0.363475485003772 4 6 "GO:0032479" "regulation of type I interferon production" 0.88492878454756
-1103 0.196240006531527 2 2 "GO:0032480;GO:0001818" "negative regulation of type I interferon production" 0.790623446119957
-120 0.842663307032676 3 4 "GO:0032481" "positive regulation of type I interferon production" 0.964529207997984
-254 0.202536253172705 1 37 "GO:0032501" "multicellular organismal process" 0.790623446119957
-170 0.346946025453905 1 45 "GO:0032502" "developmental process" 0.88492878454756
581 0.238356538356071 2 6 "GO:0032507;GO:0045185;GO:0051651;GO:0051235" "maintenance of protein location in cell" 0.819717745105104
733 0.390061326474524 3 2 "GO:0032509;GO:0071985" "endosome transport via multivesicular body sorting pathway" 0.886756850637645
-397 0.419981901969572 3 6 "GO:0032535;GO:0090066" "regulation of anatomical structure size" 0.886756850637645
923 0.0431608689297588 4 7 "GO:0032543" "mitochondrial translation" 0.48111802368306
-515 0.392934856603121 6 4 "GO:0032722;GO:0032642;GO:0034138;GO:0043330;GO:0043331;GO:0014070;GO:0050729;GO:0050727" "response to organic cyclic compound" 0.886756850637645
-214 0.230962053432433 2 46 "GO:0032774" "RNA biosynthetic process" 0.808991408779549
142 0.286693441520902 3 84 "GO:0032787" "monocarboxylic acid metabolic process" 0.859866247158767
-103 0.787749419129162 4 10 "GO:0032940;GO:0046903;GO:0140352" "secretion" 0.961321325038977
-842 0.0874606087978854 4 6 "GO:0032956;GO:0032970;GO:0051493" "regulation of actin filament-based process" 0.602919941500316
-170 0.655652620522246 5 10 "GO:0033043" "regulation of organelle organization" 0.916133553398681
837 0.165211223102912 2 4 "GO:0033044" "regulation of chromosome organization" 0.759268599792106
-244 0.593094569189201 5 7 "GO:0033209;GO:0019221" "cytokine-mediated signaling pathway" 0.915712086685452
7 0.994150626519448 4 2 "GO:0033384;GO:0033383" "geranyl diphosphate metabolic process" 0.997228492236226
128 0.644287350864268 5 19 "GO:0033875;GO:0034032;GO:0033865" "nucleoside bisphosphate metabolic process" 0.916133553398681
-160 0.691617806595768 2 9 "GO:0034030;GO:0034033;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 0.921378854196071
688 0.420164868726636 5 2 "GO:0034128;GO:0034122;GO:0034127;GO:0002683;GO:0034121" "negative regulation of MyD88-independent toll-like receptor signaling pathway" 0.886756850637645
8 0.960778517595229 2 58 "GO:0034220;GO:0055085" "transmembrane transport" 0.97890641415363
-1430 0.093756794666951 4 2 "GO:0034314;GO:0045010;GO:0030838;GO:0032273;GO:0031334;GO:0044089" "actin nucleation" 0.626334050970972
693 0.0103270843852624 3 20 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 0.304179576438638
382 0.479527232035905 2 5 "GO:0034453" "microtubule anchoring" 0.905928998131972
103 0.904532332678128 7 2 "GO:0034454;GO:0072393" "microtubule anchoring at centrosome" 0.969315213382254
-192 0.342442032498216 7 36 "GO:0034470" "ncRNA processing" 0.884073454417705
504 0.210280591627405 5 9 "GO:0034622" "cellular protein-containing complex assembly" 0.796852768272272
84 0.428396703749602 2 134 "GO:0034654" "nucleobase-containing compound biosynthetic process" 0.886904357922499
538 0.0262422196538546 2 25 "GO:0034655" "nucleobase-containing compound catabolic process" 0.40665341489201
390 0.647547676833961 3 2 "GO:0034720" "histone H3-K4 demethylation" 0.916133553398681
519 0.197190830796765 3 9 "GO:0034754;GO:0042445;GO:0010817" "hormone metabolic process" 0.790623446119957
-178 0.696721664438387 4 7 "GO:0034976" "response to endoplasmic reticulum stress" 0.921378854196071
-9 0.964031664624124 2 41 "GO:0035023" "regulation of Rho protein signal transduction" 0.979731471781505
925 0.278045846930388 5 2 "GO:0035065;GO:0031056;GO:2000756;GO:1902275;GO:1901983" "regulation of histone acetylation" 0.849051963722566
-875 0.305134965245905 5 2 "GO:0035329" "hippo signaling" 0.878788699908206
-584 0.493513617102602 6 2 "GO:0035552;GO:0035511;GO:0070989;GO:0080111;GO:0035510;GO:0044728;GO:0006304" "oxidative single-stranded DNA demethylation" 0.909916539474597
-102 0.496484242353014 2 66 "GO:0035556" "intracellular signal transduction" 0.909916539474597
-671 0.431410097923559 7 2 "GO:0035721" "intraciliary retrograde transport" 0.890298546033332
-791 0.353950989106279 2 2 "GO:0036297" "interstrand cross-link repair" 0.88492878454756
642 0.451944110972239 1 2 "GO:0040007" "growth" 0.898576042348603
1053 0.217100273577191 2 2 "GO:0040012" "regulation of locomotion" 0.800089740259996
-246 0.648762865010179 3 5 "GO:0042073;GO:0098840;GO:0010970;GO:0099118;GO:0030705;GO:0099111" "microtubule-based transport" 0.916133553398681
-65 0.878831030438343 4 8 "GO:0042127" "regulation of cell population proliferation" 0.964529207997984
-135 0.636537952070868 2 18 "GO:0042180" "cellular ketone metabolic process" 0.916133553398681
1413 0.0977290565667193 5 2 "GO:0042207;GO:0018966;GO:0042178;GO:1900673" "styrene catabolic process" 0.633284286552341
57 0.916514129341442 2 5 "GO:0042219" "cellular modified amino acid catabolic process" 0.97457536029865
279 0.644454760306814 2 4 "GO:0042254;GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 0.916133553398681
40 0.925066909950257 3 8 "GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 0.977884759621153
535 0.375037277989666 3 4 "GO:0042364;GO:0009110;GO:0046656;GO:0046655" "vitamin biosynthetic process" 0.886756850637645
144 0.678610591091555 2 12 "GO:0042398" "cellular modified amino acid biosynthetic process" 0.918798920037561
492 0.22188681975002 4 9 "GO:0042401;GO:0009309" "amine biosynthetic process" 0.800089740259996
-180 0.457798109895548 2 25 "GO:0042537" "benzene-containing compound metabolic process" 0.898949015794894
-1154 0.176136422975019 7 2 "GO:0042572;GO:0001523;GO:0034308;GO:0016101" "retinol metabolic process" 0.777886385718583
-50 0.815976908324048 3 32 "GO:0042592" "homeostatic process" 0.964529207997984
-210 0.622317369841445 4 8 "GO:0042737" "drug catabolic process" 0.916133553398681
618 0.175633898318523 2 7 "GO:0042743" "hydrogen peroxide metabolic process" 0.777886385718583
884 0.299909643014209 4 2 "GO:0042744;GO:0017001" "antibiotic catabolic process" 0.871486316920213
-151 0.595477590825419 -1 18 "GO:0042967" "obsolete acyl-carrier-protein biosynthetic process" 0.915712086685452
33 0.918928310405054 4 14 "GO:0042981;GO:0043067;GO:0010941" "regulation of cell death" 0.97457536029865
173 0.77486780435265 4 4 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of apoptotic process" 0.954589994715812
53 0.874715767409975 3 13 "GO:0043085;GO:0044093" "positive regulation of molecular function" 0.964529207997984
770 0.117908337949663 2 6 "GO:0043086" "negative regulation of catalytic activity" 0.688329756679114
164 0.554655915266151 5 19 "GO:0043087;GO:0051336" "regulation of hydrolase activity" 0.909916539474597
709 0.149974330678019 3 6 "GO:0043094" "cellular metabolic compound salvage" 0.74415588835802
1158 0.0963933370500005 4 3 "GO:0043101" "purine-containing compound salvage" 0.630938206145458
-1143 0.180486762590273 5 2 "GO:0043123;GO:0043122" "positive regulation of I-kappaB kinase/NF-kappaB signaling" 0.779702814389979
476 0.577211797362758 6 2 "GO:0043154;GO:0043281;GO:2000117;GO:2000116;GO:0010951;GO:0052548;GO:0010466;GO:0052547;GO:0030162;GO:0045861" "negative regulation of cysteine-type endopeptidase activity involved in apoptotic process" 0.915712086685452
281 0.569145435042579 4 6 "GO:0043161;GO:0010498" "proteasomal protein catabolic process" 0.915712086685452
-215 0.757573618181781 2 3 "GO:0043408" "regulation of MAPK cascade" 0.940436215673935
1462 0.0866315088863958 2 2 "GO:0043484" "regulation of RNA splicing" 0.602919941500316
-49 0.914443075669501 5 7 "GO:0043547;GO:0051345" "positive regulation of hydrolase activity" 0.97457536029865
126 0.696423702559836 5 14 "GO:0043549;GO:0042325;GO:0019220;GO:0051174;GO:0051338" "regulation of phosphorus metabolic process" 0.921378854196071
-810 0.244799136604837 4 3 "GO:0043574" "peroxisomal transport" 0.826537836658879
201 0.0154875846443097 2 224 "GO:0043603" "cellular amide metabolic process" 0.346067408603886
280 0.00216499637475393 4 183 "GO:0043604;GO:0006412;GO:0043043;GO:0006518" "peptide metabolic process" 0.140291765084055
419 0.0307679757330034 2 39 "GO:0043648" "dicarboxylic acid metabolic process" 0.40665341489201
983 0.00694611860412085 6 11 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.264769697380607
387 0.266468362252782 3 12 "GO:0044092" "negative regulation of molecular function" 0.844287193378639
-170 0.376087718829562 3 40 "GO:0044242;GO:0016042" "lipid catabolic process" 0.886756850637645
-80 0.406417594001139 2 162 "GO:0044248" "cellular catabolic process" 0.886756850637645
77 0.449166837174009 2 144 "GO:0044255;GO:0006629" "lipid metabolic process" 0.898576042348603
