"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1316 0.0529084252469964 3 2 "GO:0019904" "protein domain specific binding" 0.468959810602202
142 0.0828372681306513 3 145 "GO:0020037;GO:0046906" "tetrapyrrole binding" 0.518519509211682
81 0.432715122401338 2 89 "GO:0022804" "active transmembrane transporter activity" 0.890347134285556
149 0.396673061730245 3 30 "GO:0022848;GO:0005231;GO:0099094;GO:1904315;GO:0022824;GO:0099529;GO:0022835;GO:0030594;GO:0098960" "excitatory extracellular ligand-gated ion channel activity" 0.86070569998072
123 0.479877222214625 2 31 "GO:0022853" "active ion transmembrane transporter activity" 0.911197963866981
173 0.00116321409905833 2 365 "GO:0022857;GO:0005215" "transmembrane transporter activity" 0.0573298377393034
41 0.662463940153083 2 108 "GO:0022890;GO:0008324" "cation transmembrane transporter activity" 0.951002521393746
603 0.374857649834609 2 2 "GO:0030060" "L-malate dehydrogenase activity" 0.842808906303727
59 0.931072223094897 2 2 "GO:0030145" "manganese ion binding" 0.983718434287164
-256 0.451112077466968 2 8 "GO:0030151" "molybdenum ion binding" 0.908139087503861
-800 0.239016618288088 4 2 "GO:0030158;GO:0035252;GO:0042285" "protein xylosyltransferase activity" 0.747315760849906
110 0.746768968478124 2 8 "GO:0030170;GO:0070279" "pyridoxal phosphate binding" 0.981972512300722
108 0.515878202398327 2 34 "GO:0030234" "enzyme regulator activity" 0.912538734954503
386 0.0668210483254865 2 21 "GO:0030246;GO:0048029" "carbohydrate binding" 0.501157862441149
1011 0.13711385316641 2 2 "GO:0030247" "polysaccharide binding" 0.611180665664326
-640 0.136581615357586 3 5 "GO:0030276" "clathrin binding" 0.611180665664326
-367 0.14025929968091 2 15 "GO:0030374" "nuclear receptor transcription coactivator activity" 0.611180665664326
-370 0.58669207054109 3 2 "GO:0030507" "spectrin binding" 0.912538734954503
-191 0.731408706429644 2 3 "GO:0030976" "thiamine pyrophosphate binding" 0.981972512300722
977 0.00721530949748079 3 7 "GO:0030983" "mismatched DNA binding" 0.180876066896438
101 0.814399216110262 3 5 "GO:0031072" "heat shock protein binding" 0.983718434287164
723 0.132583365887992 2 4 "GO:0031177;GO:0072341" "modified amino acid binding" 0.611180665664326
656 0.0050126111453052 3 17 "GO:0031418;GO:0031406;GO:0043177" "carboxylic acid binding" 0.157213713193663
355 0.601469858635126 2 2 "GO:0031419" "cobalamin binding" 0.930525117619365
-316 0.642024984648147 2 2 "GO:0031491" "nucleosome binding" 0.94936462361673
-485 0.313309397198497 2 4 "GO:0032182" "ubiquitin-like protein binding" 0.80742031142978
-202 0.767005237876767 4 2 "GO:0032183" "SUMO binding" 0.981972512300722
-1019 0.13383747085477 2 2 "GO:0032217;GO:0090482" "riboflavin transmembrane transporter activity" 0.611180665664326
-255 0.552596915583593 5 5 "GO:0032266;GO:1901981" "phosphatidylinositol phosphate binding" 0.912538734954503
-668 0.325553989336192 5 2 "GO:0032440;GO:0047522" "2-alkenal reductase [NAD(P)+] activity" 0.812738459792814
1087 0.109927817973141 4 2 "GO:0033130" "acetylcholine receptor binding" 0.611180665664326
545 0.204847561578575 2 5 "GO:0033218" "amide binding" 0.747315760849906
399 0.55715813915992 5 2 "GO:0033743" "peptide-methionine (R)-S-oxide reductase activity" 0.912538734954503
88 0.80803610149979 4 7 "GO:0034235;GO:0051861" "GPI anchor binding" 0.983718434287164
269 0.628016393697922 3 3 "GO:0035497;GO:0000978;GO:0000977;GO:0001012" "cAMP response element binding" 0.946138235047088
-175 0.796963198388992 2 2 "GO:0035515;GO:0032451" "oxidative RNA demethylase activity" 0.981972512300722
-462 0.282362656532231 4 5 "GO:0035591;GO:0030674;GO:0060090" "protein binding, bridging" 0.791992817102599
-744 0.273838759519088 2 2 "GO:0035615;GO:0140312" "clathrin adaptor activity" 0.791322213011251
25 0.741509420825694 2 165 "GO:0038023;GO:0060089" "signaling receptor activity" 0.981972512300722
576 0.230780229081526 2 4 "GO:0042162" "telomeric DNA binding" 0.747315760849906
-258 0.704879774611377 3 2 "GO:0042393" "histone binding" 0.971155317396235
-8 0.947462045229085 4 59 "GO:0042626;GO:0015399" "primary active transmembrane transporter activity" 0.987535968592249
-182 0.78958540785069 2 2 "GO:0042800" "histone methyltransferase activity (H3-K4 specific)" 0.981972512300722
-728 0.0637481758794206 3 6 "GO:0042802" "identical protein binding" 0.499843651781821
-883 0.0662529341645051 2 4 "GO:0042803" "protein homodimerization activity" 0.501157862441149
-30 0.965063790059312 5 2 "GO:0043014" "alpha-tubulin binding" 0.993607387001759
-352 0.300831663857879 5 8 "GO:0043015" "gamma-tubulin binding" 0.806221692054649
451 0.417054439667048 2 3 "GO:0043021" "ribonucleoprotein complex binding" 0.878298038678834
571 0.400741115044831 3 2 "GO:0043022" "ribosome binding" 0.864098029315417
-767 0.258955470040333 4 2 "GO:0043130" "ubiquitin binding" 0.763586642426623
81 0.90536579994817 2 2 "GO:0043175;GO:0070063" "RNA polymerase core enzyme binding" 0.983718434287164
335 0.140222319282841 4 18 "GO:0043565" "sequence-specific DNA binding" 0.611180665664326
328 0.403714767679399 4 6 "GO:0044212;GO:0001067" "transcription regulatory region DNA binding" 0.865103073598712
298 0.146484470708346 2 22 "GO:0044877" "protein-containing complex binding" 0.611180665664326
100 0.834812461908398 4 4 "GO:0045296;GO:0050839" "cadherin binding" 0.983718434287164
4 0.93577651309058 4 361 "GO:0046872;GO:0043169" "cation binding" 0.983718434287164
-117 0.48071814613655 3 34 "GO:0046873" "metal ion transmembrane transporter activity" 0.911197963866981
398 0.558642230466711 2 2 "GO:0046933" "proton-transporting ATP synthase activity, rotational mechanism" 0.912538734954503
93 0.709337192170087 6 15 "GO:0046961;GO:0009678;GO:0019829;GO:0044769;GO:0042625" "ATPase-coupled cation transmembrane transporter activity" 0.971155317396235
1300 0.0557675901540895 2 2 "GO:0046982" "protein heterodimerization activity" 0.468959810602202
-290 0.318456502435924 3 11 "GO:0046983" "protein dimerization activity" 0.80742031142978
188 0.00163556053575962 2 283 "GO:0048037" "cofactor binding" 0.0705335481046336
57 0.696815988853148 2 43 "GO:0050660" "flavin adenine dinucleotide binding" 0.969360952235226
437 0.0424589423981559 2 20 "GO:0050661" "NADP binding" 0.439070606857791
244 0.00983460541185615 3 107 "GO:0050662" "coenzyme binding" 0.188496603727243
-505 0.240112955575165 2 5 "GO:0051015" "actin filament binding" 0.747315760849906
-80 0.649420438184198 2 30 "GO:0051020;GO:0019899;GO:0017016;GO:0031267" "enzyme binding" 0.94936462361673
-380 0.494291726398061 3 3 "GO:0051087" "chaperone binding" 0.912538734954503
329 0.147780751054075 2 18 "GO:0051287" "NAD binding" 0.611180665664326
83 0.656863798004274 3 27 "GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.951002521393746
-171 0.50716858934452 4 14 "GO:0051537" "2 iron, 2 sulfur cluster binding" 0.912538734954503
-49 0.919747236326282 2 4 "GO:0051539" "4 iron, 4 sulfur cluster binding" 0.983718434287164
414 0.388692824230733 3 4 "GO:0051920;GO:0016209;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.855055834851199
-88 0.837615501297797 3 5 "GO:0061630;GO:0061659" "ubiquitin protein ligase activity" 0.983718434287164
-225 0.0720136078616375 4 60 "GO:0070011;GO:0008233" "peptidase activity" 0.51117157140921
67 0.890049731184801 5 4 "GO:0070566" "adenylyltransferase activity" 0.983718434287164
39 0.747592550211726 1 63 "GO:0098772" "molecular function regulator" 0.981972512300722
-193 0.00892219883955158 2 180 "GO:0140096" "catalytic activity, acting on a protein" 0.188496603727243
286 0.0297874382034955 2 54 "GO:0140097" "catalytic activity, acting on DNA" 0.367023792150212
15 0.878341058247355 2 102 "GO:0140098" "catalytic activity, acting on RNA" 0.983718434287164
-30 0.849079114088129 2 37 "GO:0140101" "catalytic activity, acting on a tRNA" 0.983718434287164
-8 0.981778649260377 3 7 "GO:0140103" "catalytic activity, acting on a glycoprotein" 0.993607387001759
-158 0.104405375967904 1 101 "GO:0140110" "transcription regulator activity" 0.61050601201571
-147 0.707757204746118 2 6 "GO:1901681" "sulfur compound binding" 0.971155317396235
